music_id,singer_id,role
12298,127,Main Artist
12299,44,Main Artist
12299,164,Featuring
12300,252,Main Artist
12301,207,Main Artist
12302,24,Main Artist
12303,101,Main Artist
12304,197,Main Artist
12305,296,Main Artist
12305,179,Featuring
12306,145,Main Artist
12306,246,Featuring
12307,169,Main Artist
12308,237,Main Artist
12309,81,Main Artist
12310,199,Main Artist
12311,33,Main Artist
12312,258,Main Artist
12313,90,Main Artist
12313,287,Featuring
12314,174,Main Artist
12315,29,Main Artist
12316,106,Main Artist
12316,15,Featuring
12317,178,Main Artist
12318,291,Main Artist
12318,84,Featuring
12319,28,Main Artist
12320,207,Main Artist
12321,165,Main Artist
12322,135,Main Artist
12323,118,Main Artist
12324,104,Main Artist
12325,188,Main Artist
12325,123,Featuring
12326,45,Main Artist
12327,216,Main Artist
12328,58,Main Artist
12328,19,Featuring
12329,30,Main Artist
12330,178,Main Artist
12331,242,Main Artist
12332,274,Main Artist
12333,185,Main Artist
12334,159,Main Artist
12335,243,Main Artist
12335,246,Featuring
12336,235,Main Artist
12337,200,Main Artist
12338,279,Main Artist
12338,56,Featuring
12339,233,Main Artist
12340,24,Main Artist
12341,42,Main Artist
12342,84,Main Artist
12343,46,Main Artist
12343,143,Featuring
12344,2,Main Artist
12345,181,Main Artist
12346,290,Main Artist
12347,70,Main Artist
12348,280,Main Artist
12348,206,Featuring
12349,3,Main Artist
12350,170,Main Artist
12351,155,Main Artist
12352,23,Main Artist
12353,48,Main Artist
12354,275,Main Artist
12355,99,Main Artist
12356,128,Main Artist
12357,12,Main Artist
12357,189,Featuring
12358,288,Main Artist
12359,245,Main Artist
12360,151,Main Artist
12361,183,Main Artist
12362,105,Main Artist
12363,218,Main Artist
12364,71,Main Artist
12365,120,Main Artist
12366,162,Main Artist
12367,34,Main Artist
12368,10,Main Artist
12369,249,Main Artist
12370,92,Main Artist
12371,221,Main Artist
12372,113,Main Artist
12373,222,Main Artist
12374,133,Main Artist
12374,197,Featuring
12375,46,Main Artist
12376,274,Main Artist
12376,240,Featuring
12377,287,Main Artist
12378,66,Main Artist
12379,23,Main Artist
12380,13,Main Artist
12381,237,Main Artist
12382,116,Main Artist
12383,242,Main Artist
12383,27,Featuring
12384,248,Main Artist
12385,50,Main Artist
12385,49,Featuring
12386,22,Main Artist
12387,40,Main Artist
12388,149,Main Artist
12389,227,Main Artist
12390,153,Main Artist
12391,220,Main Artist
12392,141,Main Artist
12393,288,Main Artist
12393,234,Featuring
12394,294,Main Artist
12395,93,Main Artist
12396,48,Main Artist
12397,212,Main Artist
12398,274,Main Artist
12399,147,Main Artist
12400,197,Main Artist
12401,133,Main Artist
12402,12,Main Artist
12403,53,Main Artist
12404,44,Main Artist
12405,283,Main Artist
12405,209,Featuring
12406,264,Main Artist
12407,206,Main Artist
12408,132,Main Artist
12409,125,Main Artist
12410,274,Main Artist
12411,275,Main Artist
12412,223,Main Artist
12413,28,Main Artist
12414,51,Main Artist
12415,21,Main Artist
12416,64,Main Artist
12417,289,Main Artist
12417,244,Featuring
12418,217,Main Artist
12419,20,Main Artist
12420,83,Main Artist
12421,187,Main Artist
12422,299,Main Artist
12423,18,Main Artist
12423,257,Featuring
12424,118,Main Artist
12425,108,Main Artist
12426,281,Main Artist
12427,272,Main Artist
12427,157,Featuring
12428,64,Main Artist
12429,169,Main Artist
12429,246,Featuring
12430,252,Main Artist
12431,293,Main Artist
12432,183,Main Artist
12433,242,Main Artist
12434,81,Main Artist
12435,15,Main Artist
12436,161,Main Artist
12437,216,Main Artist
12438,253,Main Artist
12439,164,Main Artist
12440,237,Main Artist
12441,14,Main Artist
12442,30,Main Artist
12443,3,Main Artist
12444,188,Main Artist
12445,47,Main Artist
12446,39,Main Artist
12447,126,Main Artist
12448,28,Main Artist
12449,165,Main Artist
12449,97,Featuring
12450,281,Main Artist
12451,240,Main Artist
12452,55,Main Artist
12453,296,Main Artist
12454,8,Main Artist
12455,195,Main Artist
12455,135,Featuring
12456,30,Main Artist
12457,34,Main Artist
12458,184,Main Artist
12459,162,Main Artist
12460,256,Main Artist
12460,59,Featuring
12461,300,Main Artist
12461,118,Featuring
12462,59,Main Artist
12462,238,Featuring
12463,189,Main Artist
12464,216,Main Artist
12465,121,Main Artist
12465,14,Featuring
12466,232,Main Artist
12467,87,Main Artist
12468,213,Main Artist
12469,65,Main Artist
12469,158,Featuring
12470,140,Main Artist
12471,53,Main Artist
12472,154,Main Artist
12473,268,Main Artist
12474,172,Main Artist
12475,192,Main Artist
12476,19,Main Artist
12477,25,Main Artist
12478,96,Main Artist
12479,129,Main Artist
12480,100,Main Artist
12481,84,Main Artist
12482,187,Main Artist
12483,43,Main Artist
12484,113,Main Artist
12485,142,Main Artist
12486,250,Main Artist
12487,217,Main Artist
12488,98,Main Artist
12489,39,Main Artist
12490,256,Main Artist
12491,197,Main Artist
12492,170,Main Artist
12492,236,Featuring
12493,222,Main Artist
12494,49,Main Artist
12495,106,Main Artist
12495,291,Featuring
12496,140,Main Artist
12497,192,Main Artist
12498,177,Main Artist
12499,245,Main Artist
12500,55,Main Artist
12501,300,Main Artist
12502,19,Main Artist
12503,8,Main Artist
12503,22,Featuring
12504,273,Main Artist
12505,4,Main Artist
12506,237,Main Artist
12507,12,Main Artist
12508,80,Main Artist
12508,206,Featuring
12509,224,Main Artist
12509,261,Featuring
12510,21,Main Artist
12511,143,Main Artist
12512,295,Main Artist
12513,182,Main Artist
12514,256,Main Artist
12515,197,Main Artist
12516,113,Main Artist
12516,1,Featuring
12517,59,Main Artist
12517,212,Featuring
12518,162,Main Artist
12519,121,Main Artist
12520,100,Main Artist
12520,286,Featuring
12521,65,Main Artist
12522,137,Main Artist
12523,141,Main Artist
12523,225,Featuring
12524,9,Main Artist
12525,61,Main Artist
12526,185,Main Artist
12527,90,Main Artist
12528,119,Main Artist
12529,188,Main Artist
12530,120,Main Artist
12531,151,Main Artist
12532,121,Main Artist
12532,156,Featuring
12533,59,Main Artist
12534,263,Main Artist
12535,258,Main Artist
12535,85,Featuring
12536,220,Main Artist
12537,124,Main Artist
12538,217,Main Artist
12539,92,Main Artist
12540,219,Main Artist
12541,31,Main Artist
12542,185,Main Artist
12543,7,Main Artist
12544,55,Main Artist
12545,163,Main Artist
12546,192,Main Artist
12547,42,Main Artist
12548,5,Main Artist
12549,22,Main Artist
12550,80,Main Artist
12551,15,Main Artist
12552,77,Main Artist
12553,170,Main Artist
12554,151,Main Artist
12555,65,Main Artist
12555,115,Featuring
12556,97,Main Artist
12557,8,Main Artist
12558,263,Main Artist
12559,39,Main Artist
12559,175,Featuring
12560,209,Main Artist
12561,96,Main Artist
12562,271,Main Artist
12562,150,Featuring
12563,29,Main Artist
12563,32,Featuring
12564,242,Main Artist
12565,60,Main Artist
12566,272,Main Artist
12566,266,Featuring
12567,111,Main Artist
12568,225,Main Artist
12569,227,Main Artist
12570,300,Main Artist
12571,118,Main Artist
12572,291,Main Artist
12573,191,Main Artist
12574,266,Main Artist
12575,138,Main Artist
12576,95,Main Artist
12576,117,Featuring
12577,151,Main Artist
12578,201,Main Artist
12578,79,Featuring
12579,76,Main Artist
12580,103,Main Artist
12580,174,Featuring
12581,99,Main Artist
12581,219,Featuring
12582,168,Main Artist
12583,75,Main Artist
12584,68,Main Artist
12585,99,Main Artist
12586,40,Main Artist
12587,293,Main Artist
12588,260,Main Artist
12588,39,Featuring
12589,180,Main Artist
12589,21,Featuring
12590,104,Main Artist
12591,93,Main Artist
12592,10,Main Artist
12593,162,Main Artist
12594,285,Main Artist
12595,40,Main Artist
12595,109,Featuring
12596,299,Main Artist
12597,88,Main Artist
12598,245,Main Artist
12599,179,Main Artist
12600,110,Main Artist
12601,8,Main Artist
12602,293,Main Artist
12603,180,Main Artist
12604,227,Main Artist
12605,163,Main Artist
12606,256,Main Artist
12607,47,Main Artist
12608,66,Main Artist
12609,149,Main Artist
12610,8,Main Artist
12610,116,Featuring
12611,172,Main Artist
12612,139,Main Artist
12613,130,Main Artist
12614,116,Main Artist
12615,250,Main Artist
12616,186,Main Artist
12617,35,Main Artist
12618,264,Main Artist
12619,49,Main Artist
12619,71,Featuring
12620,278,Main Artist
12621,67,Main Artist
12622,103,Main Artist
12623,59,Main Artist
12624,140,Main Artist
12625,6,Main Artist
12626,211,Main Artist
12627,53,Main Artist
12627,275,Featuring
12628,135,Main Artist
12629,160,Main Artist
12630,36,Main Artist
12631,289,Main Artist
12632,192,Main Artist
12632,44,Featuring
12633,45,Main Artist
12634,91,Main Artist
12634,264,Featuring
12635,286,Main Artist
12636,9,Main Artist
12637,79,Main Artist
12638,33,Main Artist
12639,212,Main Artist
12640,144,Main Artist
12641,72,Main Artist
12642,80,Main Artist
12643,296,Main Artist
12644,277,Main Artist
12645,259,Main Artist
12646,114,Main Artist
12647,118,Main Artist
12648,283,Main Artist
12648,285,Featuring
12649,12,Main Artist
12650,42,Main Artist
12651,289,Main Artist
12652,243,Main Artist
12653,227,Main Artist
12654,242,Main Artist
12655,296,Main Artist
12655,143,Featuring
12656,267,Main Artist
12657,88,Main Artist
12658,89,Main Artist
12659,117,Main Artist
12660,123,Main Artist
12661,47,Main Artist
12662,196,Main Artist
12663,263,Main Artist
12664,290,Main Artist
12665,11,Main Artist
12666,75,Main Artist
12667,119,Main Artist
12668,55,Main Artist
12668,241,Featuring
12669,175,Main Artist
12670,18,Main Artist
12671,121,Main Artist
12671,165,Featuring
12672,290,Main Artist
12673,6,Main Artist
12673,70,Featuring
12674,86,Main Artist
12675,74,Main Artist
12676,64,Main Artist
12677,263,Main Artist
12678,28,Main Artist
12679,216,Main Artist
12680,96,Main Artist
12681,11,Main Artist
12682,236,Main Artist
12683,10,Main Artist
12684,287,Main Artist
12685,170,Main Artist
12686,23,Main Artist
12686,189,Featuring
12687,92,Main Artist
12687,135,Featuring
12688,72,Main Artist
12689,176,Main Artist
12690,79,Main Artist
12691,145,Main Artist
12692,194,Main Artist
12693,259,Main Artist
12694,182,Main Artist
12695,150,Main Artist
12696,139,Main Artist
12696,178,Featuring
12697,214,Main Artist
12698,137,Main Artist
12699,286,Main Artist
12700,91,Main Artist
12700,246,Featuring
12701,279,Main Artist
12702,258,Main Artist
12703,87,Main Artist
12704,54,Main Artist
12705,242,Main Artist
12706,72,Main Artist
12707,201,Main Artist
12708,184,Main Artist
12708,101,Featuring
12709,104,Main Artist
12710,68,Main Artist
12711,165,Main Artist
12711,55,Featuring
12712,166,Main Artist
12712,156,Featuring
12713,108,Main Artist
12714,185,Main Artist
12715,141,Main Artist
12715,146,Featuring
12716,145,Main Artist
12717,139,Main Artist
12718,18,Main Artist
12718,120,Featuring
12719,243,Main Artist
12720,223,Main Artist
12721,147,Main Artist
12722,14,Main Artist
12723,64,Main Artist
12724,82,Main Artist
12725,8,Main Artist
12726,281,Main Artist
12727,284,Main Artist
12728,1,Main Artist
12729,175,Main Artist
12729,172,Featuring
12730,293,Main Artist
12730,273,Featuring
12731,195,Main Artist
12732,186,Main Artist
12733,239,Main Artist
12734,36,Main Artist
12735,119,Main Artist
12735,202,Featuring
12736,115,Main Artist
12737,77,Main Artist
12738,83,Main Artist
12739,181,Main Artist
12740,174,Main Artist
12741,74,Main Artist
12742,262,Main Artist
12743,232,Main Artist
12744,104,Main Artist
12745,37,Main Artist
12746,35,Main Artist
12747,56,Main Artist
12748,164,Main Artist
12748,218,Featuring
12749,49,Main Artist
12749,171,Featuring
12750,274,Main Artist
12751,203,Main Artist
12752,185,Main Artist
12753,33,Main Artist
12754,29,Main Artist
12755,285,Main Artist
12755,18,Featuring
12756,207,Main Artist
12757,212,Main Artist
12758,25,Main Artist
12759,68,Main Artist
12760,276,Main Artist
12761,138,Main Artist
12762,5,Main Artist
12762,128,Featuring
12763,252,Main Artist
12764,196,Main Artist
12765,28,Main Artist
12766,247,Main Artist
12767,42,Main Artist
12768,135,Main Artist
12769,281,Main Artist
12770,104,Main Artist
12770,212,Featuring
12771,31,Main Artist
12772,64,Main Artist
12773,206,Main Artist
12773,76,Featuring
12774,297,Main Artist
12774,151,Featuring
12775,222,Main Artist
12776,59,Main Artist
12777,101,Main Artist
12777,189,Featuring
12778,60,Main Artist
12779,260,Main Artist
12780,201,Main Artist
12781,156,Main Artist
12782,129,Main Artist
12783,96,Main Artist
12784,50,Main Artist
12785,189,Main Artist
12785,70,Featuring
12786,160,Main Artist
12786,86,Featuring
12787,286,Main Artist
12788,178,Main Artist
12789,1,Main Artist
12790,274,Main Artist
12791,39,Main Artist
12792,28,Main Artist
12793,281,Main Artist
12794,117,Main Artist
12794,184,Featuring
12795,34,Main Artist
12795,158,Featuring
12796,19,Main Artist
12797,205,Main Artist
12798,238,Main Artist
12799,294,Main Artist
12800,202,Main Artist
12800,161,Featuring
12801,170,Main Artist
12802,205,Main Artist
12803,252,Main Artist
12804,207,Main Artist
12805,41,Main Artist
12806,29,Main Artist
12807,54,Main Artist
12808,186,Main Artist
12808,287,Featuring
12809,103,Main Artist
12810,167,Main Artist
12811,78,Main Artist
12812,133,Main Artist
12813,240,Main Artist
12814,165,Main Artist
12815,215,Main Artist
12816,9,Main Artist
12817,131,Main Artist
12818,145,Main Artist
12819,184,Main Artist
12819,78,Featuring
12820,14,Main Artist
12821,204,Main Artist
12822,64,Main Artist
12823,219,Main Artist
12824,159,Main Artist
12825,299,Main Artist
12826,202,Main Artist
12827,249,Main Artist
12828,274,Main Artist
12829,207,Main Artist
12830,47,Main Artist
12831,145,Main Artist
12832,58,Main Artist
12833,111,Main Artist
12834,201,Main Artist
12835,188,Main Artist
12836,211,Main Artist
12836,130,Featuring
12837,56,Main Artist
12838,221,Main Artist
12839,272,Main Artist
12840,226,Main Artist
12841,210,Main Artist
12842,72,Main Artist
12842,210,Featuring
12843,255,Main Artist
12844,23,Main Artist
12845,42,Main Artist
12846,152,Main Artist
12847,242,Main Artist
12848,11,Main Artist
12849,287,Main Artist
12850,263,Main Artist
12851,105,Main Artist
12852,119,Main Artist
12853,82,Main Artist
12853,86,Featuring
12854,123,Main Artist
12855,19,Main Artist
12856,93,Main Artist
12857,12,Main Artist
12858,94,Main Artist
12859,225,Main Artist
12860,150,Main Artist
12861,300,Main Artist
12862,240,Main Artist
12863,45,Main Artist
12864,65,Main Artist
12865,162,Main Artist
12866,267,Main Artist
12866,57,Featuring
12867,263,Main Artist
12868,42,Main Artist
12869,245,Main Artist
12870,234,Main Artist
12871,11,Main Artist
12872,296,Main Artist
12873,147,Main Artist
12874,278,Main Artist
12875,275,Main Artist
12876,5,Main Artist
12877,197,Main Artist
12878,32,Main Artist
12879,188,Main Artist
12880,264,Main Artist
12881,198,Main Artist
12882,206,Main Artist
12883,218,Main Artist
12884,201,Main Artist
12885,140,Main Artist
12885,61,Featuring
12886,67,Main Artist
12887,154,Main Artist
12888,161,Main Artist
12888,261,Featuring
12889,255,Main Artist
12890,6,Main Artist
12891,48,Main Artist
12892,11,Main Artist
12893,290,Main Artist
12894,134,Main Artist
12894,116,Featuring
12895,42,Main Artist
12896,83,Main Artist
12897,90,Main Artist
12898,152,Main Artist
12899,94,Main Artist
12900,153,Main Artist
12901,240,Main Artist
12902,75,Main Artist
12903,108,Main Artist
12904,78,Main Artist
12905,246,Main Artist
12905,75,Featuring
12906,109,Main Artist
12907,24,Main Artist
12908,80,Main Artist
12909,30,Main Artist
12910,43,Main Artist
12911,223,Main Artist
12912,275,Main Artist
12913,195,Main Artist
12914,31,Main Artist
12915,218,Main Artist
12915,148,Featuring
12916,288,Main Artist
12917,14,Main Artist
12918,39,Main Artist
12918,81,Featuring
12919,113,Main Artist
12920,42,Main Artist
12921,212,Main Artist
12922,298,Main Artist
12922,33,Featuring
12923,281,Main Artist
12924,212,Main Artist
12925,220,Main Artist
12926,31,Main Artist
12927,155,Main Artist
12927,83,Featuring
12928,197,Main Artist
12929,239,Main Artist
12929,270,Featuring
12930,32,Main Artist
12931,106,Main Artist
12932,263,Main Artist
12933,173,Main Artist
12934,223,Main Artist
12935,159,Main Artist
12936,85,Main Artist
12937,154,Main Artist
12937,101,Featuring
12938,7,Main Artist
12938,60,Featuring
12939,109,Main Artist
12940,221,Main Artist
12941,224,Main Artist
12941,106,Featuring
12942,164,Main Artist
12943,1,Main Artist
12944,34,Main Artist
12944,20,Featuring
12945,191,Main Artist
12946,22,Main Artist
12947,243,Main Artist
12948,190,Main Artist
12949,222,Main Artist
12950,267,Main Artist
12951,90,Main Artist
12952,184,Main Artist
12952,218,Featuring
12953,202,Main Artist
12954,91,Main Artist
12955,300,Main Artist
12956,236,Main Artist
12957,48,Main Artist
12957,84,Featuring
12958,21,Main Artist
12959,240,Main Artist
12960,64,Main Artist
12961,240,Main Artist
12962,23,Main Artist
12963,212,Main Artist
12964,27,Main Artist
12965,290,Main Artist
12965,170,Featuring
12966,100,Main Artist
12967,126,Main Artist
12968,141,Main Artist
12969,66,Main Artist
12970,250,Main Artist
12971,212,Main Artist
12972,195,Main Artist
12973,271,Main Artist
12974,247,Main Artist
12975,113,Main Artist
12976,240,Main Artist
12977,90,Main Artist
12978,281,Main Artist
12978,129,Featuring
12979,138,Main Artist
12980,186,Main Artist
12981,146,Main Artist
12982,260,Main Artist
12983,90,Main Artist
12984,158,Main Artist
12985,268,Main Artist
12986,139,Main Artist
12987,121,Main Artist
12988,35,Main Artist
12989,263,Main Artist
12990,69,Main Artist
12991,193,Main Artist
12992,108,Main Artist
12992,291,Featuring
12993,238,Main Artist
12994,202,Main Artist
12995,274,Main Artist
12996,79,Main Artist
12997,221,Main Artist
12998,239,Main Artist
12999,200,Main Artist
13000,130,Main Artist
13001,84,Main Artist
13002,127,Main Artist
13003,144,Main Artist
13004,104,Main Artist
13004,244,Featuring
13005,126,Main Artist
13006,159,Main Artist
13007,137,Main Artist
13008,159,Main Artist
13009,22,Main Artist
13010,292,Main Artist
13011,16,Main Artist
13012,188,Main Artist
13013,296,Main Artist
13014,56,Main Artist
13015,7,Main Artist
13016,26,Main Artist
13017,185,Main Artist
13018,51,Main Artist
13019,44,Main Artist
13020,113,Main Artist
13021,297,Main Artist
13022,140,Main Artist
13023,279,Main Artist
13024,107,Main Artist
13025,119,Main Artist
13025,131,Featuring
13026,64,Main Artist
13027,284,Main Artist
13028,111,Main Artist
13029,57,Main Artist
13029,182,Featuring
13030,138,Main Artist
13031,152,Main Artist
13032,28,Main Artist
13033,168,Main Artist
13034,261,Main Artist
13035,282,Main Artist
13036,241,Main Artist
13037,12,Main Artist
13038,10,Main Artist
13038,181,Featuring
13039,236,Main Artist
13040,150,Main Artist
13041,121,Main Artist
13042,233,Main Artist
13043,148,Main Artist
13044,47,Main Artist
13045,91,Main Artist
13046,127,Main Artist
13047,26,Main Artist
13048,228,Main Artist
13049,144,Main Artist
13050,235,Main Artist
13050,46,Featuring
13051,54,Main Artist
13052,191,Main Artist
13053,81,Main Artist
13054,247,Main Artist
13055,194,Main Artist
13056,115,Main Artist
13057,253,Main Artist
13058,158,Main Artist
13059,240,Main Artist
13060,256,Main Artist
13061,168,Main Artist
13062,172,Main Artist
13063,32,Main Artist
13064,269,Main Artist
13065,78,Main Artist
13066,298,Main Artist
13066,138,Featuring
13067,200,Main Artist
13068,239,Main Artist
13069,266,Main Artist
13069,149,Featuring
13070,4,Main Artist
13071,18,Main Artist
13072,141,Main Artist
13073,188,Main Artist
13074,38,Main Artist
13075,141,Main Artist
13076,73,Main Artist
13077,169,Main Artist
13077,217,Featuring
13078,237,Main Artist
13079,116,Main Artist
13080,12,Main Artist
13080,44,Featuring
13081,121,Main Artist
13082,197,Main Artist
13083,105,Main Artist
13084,123,Main Artist
13085,157,Main Artist
13086,259,Main Artist
13087,251,Main Artist
13088,183,Main Artist
13089,22,Main Artist
13090,131,Main Artist
13091,122,Main Artist
13092,264,Main Artist
13093,61,Main Artist
13094,139,Main Artist
13095,12,Main Artist
13096,21,Main Artist
13097,100,Main Artist
13097,199,Featuring
13098,117,Main Artist
13099,263,Main Artist
13100,138,Main Artist
13101,19,Main Artist
13102,121,Main Artist
13102,124,Featuring
13103,177,Main Artist
13104,242,Main Artist
13105,88,Main Artist
13106,243,Main Artist
13107,198,Main Artist
13108,116,Main Artist
13109,61,Main Artist
13110,156,Main Artist
13111,296,Main Artist
13112,238,Main Artist
13113,99,Main Artist
13114,14,Main Artist
13115,76,Main Artist
13116,64,Main Artist
13117,50,Main Artist
13118,273,Main Artist
13119,293,Main Artist
13120,246,Main Artist
13120,231,Featuring
13121,155,Main Artist
13122,251,Main Artist
13123,237,Main Artist
13123,80,Featuring
13124,299,Main Artist
13125,17,Main Artist
13126,149,Main Artist
13127,174,Main Artist
13128,218,Main Artist
13129,139,Main Artist
13130,28,Main Artist
13131,122,Main Artist
13132,287,Main Artist
13133,144,Main Artist
13134,177,Main Artist
13135,1,Main Artist
13136,22,Main Artist
13136,225,Featuring
13137,177,Main Artist
13138,245,Main Artist
13139,254,Main Artist
13140,268,Main Artist
13141,54,Main Artist
13142,38,Main Artist
13143,240,Main Artist
13144,80,Main Artist
13144,7,Featuring
13145,118,Main Artist
13146,53,Main Artist
13147,132,Main Artist
13147,240,Featuring
13148,145,Main Artist
13149,282,Main Artist
13150,212,Main Artist
13151,56,Main Artist
13152,225,Main Artist
13153,210,Main Artist
13153,156,Featuring
13154,167,Main Artist
13155,66,Main Artist
13156,239,Main Artist
13157,164,Main Artist
13158,31,Main Artist
13159,88,Main Artist
13160,295,Main Artist
13161,9,Main Artist
13161,247,Featuring
13162,255,Main Artist
13163,124,Main Artist
13164,104,Main Artist
13165,235,Main Artist
13166,80,Main Artist
13167,187,Main Artist
13168,15,Main Artist
13169,131,Main Artist
13170,38,Main Artist
13171,107,Main Artist
13172,201,Main Artist
13173,54,Main Artist
13174,295,Main Artist
13175,129,Main Artist
13176,282,Main Artist
13176,66,Featuring
13177,175,Main Artist
13178,119,Main Artist
13179,81,Main Artist
13180,17,Main Artist
13180,241,Featuring
13181,178,Main Artist
13181,214,Featuring
13182,100,Main Artist
13183,273,Main Artist
13184,177,Main Artist
13184,116,Featuring
13185,102,Main Artist
13186,218,Main Artist
13187,7,Main Artist
13188,187,Main Artist
13188,64,Featuring
13189,21,Main Artist
13190,49,Main Artist
13191,205,Main Artist
13192,216,Main Artist
13193,19,Main Artist
13194,261,Main Artist
13194,112,Featuring
13195,282,Main Artist
13196,285,Main Artist
13196,284,Featuring
13197,165,Main Artist
13198,182,Main Artist
13199,27,Main Artist
13199,293,Featuring
13200,91,Main Artist
13201,36,Main Artist
13202,47,Main Artist
13202,102,Featuring
13203,245,Main Artist
13203,198,Featuring
13204,226,Main Artist
13205,16,Main Artist
13206,98,Main Artist
13207,181,Main Artist
13208,223,Main Artist
13209,58,Main Artist
13209,278,Featuring
13210,289,Main Artist
13211,142,Main Artist
13212,223,Main Artist
13213,181,Main Artist
13214,12,Main Artist
13215,49,Main Artist
13216,196,Main Artist
13217,125,Main Artist
13218,297,Main Artist
13219,175,Main Artist
13220,206,Main Artist
13221,62,Main Artist
13222,116,Main Artist
13223,40,Main Artist
13223,178,Featuring
13224,182,Main Artist
13225,16,Main Artist
13226,129,Main Artist
13227,103,Main Artist
13228,160,Main Artist
13228,84,Featuring
13229,146,Main Artist
13230,290,Main Artist
13231,90,Main Artist
13231,277,Featuring
13232,158,Main Artist
13233,184,Main Artist
13234,273,Main Artist
13235,46,Main Artist
13236,277,Main Artist
13237,134,Main Artist
13238,206,Main Artist
13239,253,Main Artist
13239,93,Featuring
13240,215,Main Artist
13241,186,Main Artist
13242,141,Main Artist
13243,260,Main Artist
13244,186,Main Artist
13245,93,Main Artist
13246,94,Main Artist
13247,2,Main Artist
13248,247,Main Artist
13249,193,Main Artist
13250,144,Main Artist
13251,266,Main Artist
13252,79,Main Artist
13253,111,Main Artist
13254,239,Main Artist
13254,182,Featuring
13255,148,Main Artist
13256,248,Main Artist
13256,25,Featuring
13257,118,Main Artist
13258,49,Main Artist
13259,32,Main Artist
13260,37,Main Artist
13261,300,Main Artist
13262,95,Main Artist
13262,123,Featuring
13263,238,Main Artist
13264,224,Main Artist
13265,56,Main Artist
13266,143,Main Artist
13267,21,Main Artist
13268,3,Main Artist
13269,201,Main Artist
13270,282,Main Artist
13270,56,Featuring
13271,164,Main Artist
13272,215,Main Artist
13273,32,Main Artist
13274,143,Main Artist
13275,95,Main Artist
13276,294,Main Artist
13277,163,Main Artist
13278,81,Main Artist
13279,180,Main Artist
13280,32,Main Artist
13281,161,Main Artist
13282,121,Main Artist
13283,266,Main Artist
13283,145,Featuring
13284,34,Main Artist
13285,123,Main Artist
13285,1,Featuring
13286,124,Main Artist
13287,202,Main Artist
13288,250,Main Artist
13289,153,Main Artist
13290,76,Main Artist
13290,87,Featuring
13291,59,Main Artist
13291,249,Featuring
13292,120,Main Artist
13293,265,Main Artist
13294,19,Main Artist
13295,53,Main Artist
13295,137,Featuring
13296,22,Main Artist
13296,3,Featuring
13297,188,Main Artist
13298,71,Main Artist
13299,134,Main Artist
13300,299,Main Artist
13301,100,Main Artist
13302,89,Main Artist
13303,116,Main Artist
13304,294,Main Artist
13305,15,Main Artist
13306,105,Main Artist
13307,58,Main Artist
13308,90,Main Artist
13309,109,Main Artist
13310,229,Main Artist
13311,12,Main Artist
13312,257,Main Artist
13313,60,Main Artist
13314,293,Main Artist
13315,299,Main Artist
13316,12,Main Artist
13316,269,Featuring
13317,184,Main Artist
13318,112,Main Artist
13319,80,Main Artist
13320,185,Main Artist
13321,22,Main Artist
13322,82,Main Artist
13323,292,Main Artist
13324,194,Main Artist
13325,8,Main Artist
13326,100,Main Artist
13327,260,Main Artist
13328,85,Main Artist
13329,150,Main Artist
13330,220,Main Artist
13330,74,Featuring
13331,15,Main Artist
13332,92,Main Artist
13333,134,Main Artist
13334,272,Main Artist
13335,269,Main Artist
13336,117,Main Artist
13337,269,Main Artist
13338,60,Main Artist
13339,181,Main Artist
13339,214,Featuring
13340,181,Main Artist
13340,228,Featuring
13341,235,Main Artist
13342,245,Main Artist
13343,186,Main Artist
13343,161,Featuring
13344,187,Main Artist
13345,32,Main Artist
13346,13,Main Artist
13347,235,Main Artist
13348,268,Main Artist
13349,61,Main Artist
13349,131,Featuring
13350,36,Main Artist
13350,229,Featuring
13351,195,Main Artist
13352,197,Main Artist
13352,98,Featuring
13353,222,Main Artist
13353,265,Featuring
13354,100,Main Artist
13354,137,Featuring
13355,103,Main Artist
13355,278,Featuring
13356,195,Main Artist
13357,157,Main Artist
13358,151,Main Artist
13359,198,Main Artist
13360,16,Main Artist
13361,87,Main Artist
13362,246,Main Artist
13363,92,Main Artist
13363,47,Featuring
13364,101,Main Artist
13365,143,Main Artist
13366,53,Main Artist
13367,132,Main Artist
13368,149,Main Artist
13369,227,Main Artist
13370,122,Main Artist
13371,71,Main Artist
13372,276,Main Artist
13373,147,Main Artist
13373,115,Featuring
13374,20,Main Artist
13374,108,Featuring
13375,223,Main Artist
13376,298,Main Artist
13377,41,Main Artist
13378,82,Main Artist
13379,186,Main Artist
13380,87,Main Artist
13381,140,Main Artist
13381,238,Featuring
13382,63,Main Artist
13383,276,Main Artist
13384,297,Main Artist
13385,147,Main Artist
13386,32,Main Artist
13387,94,Main Artist
13388,137,Main Artist
13388,150,Featuring
13389,57,Main Artist
13390,26,Main Artist
13391,61,Main Artist
13392,115,Main Artist
13392,8,Featuring
13393,198,Main Artist
13394,90,Main Artist
13394,141,Featuring
13395,36,Main Artist
13396,96,Main Artist
13397,267,Main Artist
13398,73,Main Artist
13399,230,Main Artist
13400,227,Main Artist
13401,53,Main Artist
13401,229,Featuring
13402,285,Main Artist
13403,243,Main Artist
13404,81,Main Artist
13404,104,Featuring
13405,212,Main Artist
13406,177,Main Artist
13407,2,Main Artist
13407,276,Featuring
13408,215,Main Artist
