music_id,title,release_year,genre_id,type_id,created_at
16346,Thế cho giữa,2023,2,1,2023-08-15 03:21:54
16347,Tại giữa bên,2021,6,3,2021-09-03 04:55:47
16348,Không để,2025,1,2,2025-10-28 22:58:09
16349,Này có vài,2024,8,3,2024-08-28 21:08:25
16350,Nếu bạn có khi,2025,3,1,2025-02-11 15:50:06
16351,Cách là được,2023,4,2,2023-10-09 21:32:43
16352,Đó của,2023,1,2,2023-04-22 05:14:10
16353,Có,2025,1,3,2025-10-23 12:11:21
16354,Cũng và tại,2021,3,2,2021-04-01 22:50:01
16355,Mà vài,2021,3,2,2021-12-29 22:20:41
16356,Lớn,2022,3,4,2022-02-20 08:37:39
16357,Từ mỗi để,2021,4,1,2021-06-28 05:43:51
16358,Đang sẽ tại,2024,7,3,2024-09-12 05:20:15
16359,Thế,2021,2,2,2021-03-23 23:38:56
16360,Giống thì nhưng,2023,2,3,2023-03-02 18:08:30
16361,Vẫn trong,2025,8,2,2025-09-30 19:50:15
16362,Giống,2022,8,4,2022-08-24 09:10:27
16363,Của có,2021,4,3,2021-10-01 16:57:44
16364,Để một sau,2021,2,1,2021-04-09 15:11:11
16365,Tại vì nhiều,2025,5,3,2025-02-03 11:05:32
16366,Một hoặc nếu,2021,4,2,2021-12-04 05:50:16
16367,Trong số chưa,2021,4,2,2021-09-01 18:05:47
16368,Từ một không,2025,1,3,2025-01-07 13:32:23
16369,Vậy thế,2024,6,3,2024-09-22 05:58:36
16370,Mỗi vài,2021,3,3,2021-06-03 09:57:22
16371,Từ hơn,2023,2,3,2023-07-16 02:49:34
16372,Sau một,2022,6,2,2022-05-07 10:45:30
16373,Trong có,2024,4,1,2024-09-20 10:03:19
16374,Không khi,2025,1,1,2025-08-15 19:04:19
16375,Để để tự,2021,9,1,2021-08-13 22:14:49
16376,Mà với trong,2024,6,4,2024-07-09 15:10:02
16377,Để chỉ,2022,3,3,2022-12-03 14:13:39
16378,Nơi để,2024,9,3,2024-10-08 11:40:20
16379,Nếu tại,2025,10,2,2025-12-06 19:50:28
16380,Được vậy,2022,5,1,2022-02-18 06:30:48
16381,Tại với,2024,2,1,2024-03-17 11:30:02
16382,Đi như,2023,1,2,2023-10-17 11:01:54
16383,Thì này này,2024,1,4,2024-07-30 20:44:43
16384,Là thay nào,2022,4,2,2022-08-24 21:28:16
16385,Vẫn về tại,2024,10,3,2024-03-29 22:58:09
16386,Làm vài,2023,2,1,2023-07-19 01:53:07
16387,Cũng sẽ,2023,8,1,2023-06-22 20:54:56
16388,Giữa hơn,2022,10,4,2022-06-18 05:38:36
16389,Được vẫn,2024,10,1,2024-05-25 03:15:57
16390,Nhiều một nơi,2021,2,1,2021-12-06 09:51:59
16391,Điều đi trong,2025,2,1,2025-01-23 20:05:24
16392,Nhưng sau hoặc,2022,1,2,2022-02-11 02:04:26
16393,Điều lớn,2021,7,3,2021-09-11 22:35:33
16394,Đúng bạn từng đúng,2021,8,1,2021-08-28 00:27:54
16395,Nhiều cách làm,2024,10,2,2024-12-02 22:44:10
16396,Chưa,2024,7,1,2024-10-04 17:54:00
16397,Một để trong,2021,1,1,2021-07-07 11:12:33
16398,Được và,2022,7,3,2022-07-07 08:23:33
16399,Trong chỉ trong,2024,4,3,2024-12-02 01:43:40
16400,Mỗi này,2024,1,4,2024-06-28 05:42:12
16401,Từng đúng,2023,4,2,2023-12-27 01:55:03
16402,Bạn khiến là,2021,7,4,2021-08-21 15:31:50
16403,Dưới có có,2024,6,4,2024-06-14 06:47:43
16404,Tôi mỗi,2025,6,3,2025-06-13 05:36:58
16405,Tại tại,2022,4,2,2022-06-26 23:10:24
16406,Như theo,2021,6,4,2021-02-22 17:46:18
16407,Rất người đúng,2024,7,2,2024-01-07 12:48:31
16408,Hoặc để,2025,3,2,2025-03-26 19:08:53
16409,Là là,2022,8,1,2022-07-29 17:36:15
16410,Mỗi bên đến,2022,1,4,2022-10-08 23:36:57
16411,Hoặc,2024,9,4,2024-06-03 22:05:52
16412,Nếu gần đó,2021,5,1,2021-10-04 05:23:02
16413,Đang đúng,2022,5,4,2022-10-04 10:26:21
16414,Từng rất,2024,9,2,2024-10-30 05:20:12
16415,Trong sẽ có,2023,4,4,2023-12-16 02:14:39
16416,Theo lớn từ,2025,6,3,2025-10-27 01:15:59
16417,Hơn từ,2022,3,3,2022-04-28 23:09:54
16418,Là hơn,2024,5,3,2024-04-06 21:05:41
16419,Từ lớn,2022,8,3,2022-08-22 11:56:06
16420,Người đó,2025,2,3,2025-02-11 15:40:28
16421,Số của,2022,4,2,2022-03-13 08:14:35
16422,Mỗi sẽ,2022,1,3,2022-01-28 11:56:07
16423,Khiến tại làm,2021,6,4,2021-01-13 12:48:23
16424,Từ và,2023,5,4,2023-09-24 19:24:26
16425,Nhiều bạn trong,2021,1,2,2021-03-24 12:04:13
16426,Nhiều cho,2023,10,2,2023-03-26 06:55:34
16427,Vậy được để,2024,2,1,2024-02-29 16:33:59
16428,Không đã rất,2022,5,4,2022-11-03 08:48:04
16429,Vì từng hoặc,2025,6,1,2025-04-13 17:58:36
16430,Mà không đang,2021,5,2,2021-01-30 18:31:26
16431,Một là vậy,2025,8,2,2025-02-15 09:34:49
16432,Thay giống,2024,10,1,2024-12-29 21:16:10
16433,Giống thế đã,2021,8,4,2021-11-17 07:20:39
16434,Điều tự nhiều theo,2024,4,1,2024-03-04 13:14:53
16435,Một với không,2022,9,3,2022-12-12 10:40:55
16436,Có giữa,2024,10,2,2024-09-07 22:50:31
16437,Trong trong như gần,2024,8,2,2024-09-06 16:43:54
16438,Vẫn từ,2025,3,1,2025-05-26 20:28:14
16439,Lớn làm của,2023,3,1,2023-02-05 19:28:14
16440,Đúng nhiều,2025,6,1,2025-04-11 23:16:47
16441,Đi đang,2024,7,2,2024-10-05 01:17:14
16442,Của này nhưng,2022,7,3,2022-06-01 10:21:32
16443,Tại nơi,2024,10,3,2024-04-20 18:03:17
16444,Có gần vẫn của,2025,4,1,2025-04-05 02:55:13
16445,Được các,2025,3,3,2025-06-29 18:45:07
16446,Của người thay,2025,9,1,2025-11-19 00:03:55
16447,Làm trong đến,2024,7,4,2024-10-29 00:03:44
16448,Tại vài khiến,2022,7,3,2022-01-24 06:04:17
16449,Rất nơi cái,2024,8,3,2024-05-05 14:16:54
16450,Từng nhiều,2023,9,2,2023-02-28 10:46:51
16451,Này vẫn giữa,2024,8,4,2024-10-22 18:57:30
16452,Này nhiều từ,2023,4,4,2023-08-11 09:27:41
16453,Hơn để từ tôi,2023,3,3,2023-08-31 14:59:37
16454,Đó nào,2021,7,1,2021-07-26 15:07:11
16455,Tại,2022,3,2,2022-05-19 17:18:13
16456,Đó vài vì,2024,1,1,2024-08-23 10:53:06
16457,Để tôi,2024,5,4,2024-05-24 18:14:08
16458,Điều mà với,2023,3,1,2023-07-18 23:20:08
16459,Vẫn một đang,2022,8,4,2022-02-21 12:13:32
16460,Nào dưới,2024,6,2,2024-10-15 07:46:36
16461,Vẫn các của,2022,9,3,2022-12-02 18:05:03
16462,Vẫn với số,2025,10,3,2025-06-24 10:34:00
16463,Gần nhiều cũng,2021,6,1,2021-02-22 22:22:08
16464,Hoặc đến để,2025,1,4,2025-03-13 09:21:33
16465,Về khi dưới,2023,6,3,2023-07-19 13:28:34
16466,Thì lớn có,2025,3,2,2025-05-30 11:27:24
16467,Như với đã tự,2021,10,1,2021-03-21 15:58:50
16468,Trong chỉ cho,2021,6,4,2021-06-05 11:49:33
16469,Về tôi,2021,4,4,2021-07-07 17:39:30
16470,Cũng người mỗi như,2025,9,1,2025-09-12 04:17:40
16471,Nào người,2021,10,2,2021-07-14 00:51:24
16472,Không là thế,2023,2,4,2023-11-28 18:04:07
16473,Từ của,2024,9,3,2024-02-23 04:29:00
16474,Khi đến từng,2022,9,4,2022-02-28 19:46:16
16475,Thay,2025,9,4,2025-10-06 21:18:58
16476,Làm giống,2024,8,1,2024-05-26 03:43:39
16477,Tự để như,2021,9,2,2021-08-23 00:57:06
16478,Đã,2024,3,2,2024-12-18 21:58:32
16479,Lớn đúng dưới,2024,8,2,2024-04-20 21:16:54
16480,Nào người sẽ,2021,5,3,2021-03-20 17:18:53
16481,Hơn,2024,5,1,2024-01-25 19:49:01
16482,Hoặc,2025,1,2,2025-04-28 14:05:48
16483,Mỗi từ về,2021,3,3,2021-02-08 17:44:25
16484,Như từ,2023,10,1,2023-02-20 17:18:43
16485,Có tại chỉ,2023,7,2,2023-02-01 01:13:29
16486,Một,2022,2,2,2022-01-15 13:41:42
16487,Của đi tại,2022,2,1,2022-12-31 15:13:34
16488,Như mỗi với đó,2024,5,2,2024-11-15 06:53:19
16489,Nhiều bên cái bạn,2024,9,4,2024-04-13 08:10:53
16490,Vẫn từ của,2025,9,1,2025-08-06 10:47:11
16491,Nơi giống,2022,3,1,2022-10-11 13:50:21
16492,Để rất để,2024,8,4,2024-07-04 13:12:51
16493,Đi vì tại,2025,1,4,2025-02-14 21:55:07
16494,Đi trong,2023,6,2,2023-04-10 21:02:23
16495,Vài thì,2021,6,2,2021-09-02 06:34:26
16496,Với chưa,2021,6,3,2021-03-16 00:36:46
16497,Dưới người,2023,1,4,2023-05-19 00:16:00
16498,Đó như,2021,8,2,2021-03-19 18:13:25
16499,Rất vì của,2022,5,2,2022-10-12 04:46:37
16500,Các đến giống,2025,6,2,2025-11-27 07:12:03
16501,Với,2024,5,4,2024-04-30 11:52:53
16502,Cách thế từng,2024,10,4,2024-07-01 06:05:18
16503,Đã với đi mỗi,2022,5,2,2022-01-26 12:13:18
16504,Đó cũng,2023,10,4,2023-03-06 05:31:25
16505,Tại với,2021,7,1,2021-10-16 20:18:17
16506,Đó bên của,2021,2,1,2021-02-10 00:00:11
16507,Của thì cũng,2024,1,4,2024-05-18 02:34:07
16508,Đến của,2025,6,2,2025-05-21 18:19:08
16509,Dưới gần,2021,4,1,2021-03-26 02:43:23
16510,Nhưng,2025,3,4,2025-03-13 04:18:36
16511,Khi tại,2022,5,2,2022-01-24 06:52:45
16512,Giống từ như,2025,6,3,2025-06-23 04:07:26
16513,Từ nào sau,2022,10,2,2022-08-24 04:38:10
16514,Hơn đã,2022,4,4,2022-10-07 11:56:00
16515,Tại nhiều người gần,2022,5,4,2022-08-31 02:18:34
16516,Tại,2023,1,3,2023-02-06 18:24:13
16517,Nơi chỉ,2025,5,4,2025-09-12 20:32:59
16518,Chưa đó điều,2025,3,1,2025-08-04 09:43:22
16519,Để như,2022,5,4,2022-05-16 01:19:01
16520,Các trong của,2022,7,2,2022-10-02 15:00:12
16521,Vậy chỉ đến,2024,7,2,2024-04-02 16:08:30
16522,Vẫn sẽ đến,2025,6,3,2025-01-13 01:44:01
16523,Sau nhiều,2021,4,4,2021-06-08 16:19:48
16524,Đó vì đến,2025,4,4,2025-04-21 22:44:09
16525,Nếu cho nhưng,2023,6,4,2023-04-21 08:30:12
16526,Thay với đó,2022,8,2,2022-11-26 14:17:43
16527,Vẫn theo như,2025,8,4,2025-02-05 15:41:36
16528,Được của của mỗi,2024,4,4,2024-09-05 04:10:53
16529,Cách của,2025,4,3,2025-06-26 09:57:13
16530,Đã khi này,2024,10,4,2024-10-08 18:14:18
16531,Hơn như với,2021,5,3,2021-05-22 12:56:30
16532,Có dưới giữa từ,2022,1,3,2022-01-17 20:32:14
16533,Vài của,2021,8,2,2021-11-04 04:04:19
16534,Nhiều giữa về,2022,2,2,2022-09-11 00:26:41
16535,Người trong đi,2023,6,2,2023-10-09 18:04:45
16536,Hơn,2024,8,3,2024-11-15 21:51:09
16537,Như làm hơn,2022,10,4,2022-09-14 01:11:44
16538,Cũng cách trong tôi,2025,8,3,2025-11-04 00:54:24
16539,Đang từ,2025,3,2,2025-08-23 22:40:59
16540,Sau giữa cũng,2024,2,4,2024-04-02 17:39:37
16541,Cho vẫn,2021,5,4,2021-08-30 19:18:29
16542,Đi đúng,2024,10,4,2024-09-19 18:33:23
16543,Từng nếu đó không,2021,10,2,2021-03-04 22:47:40
16544,Vài,2024,10,1,2024-04-28 15:51:15
16545,Thế số vài,2023,10,2,2023-10-16 07:26:19
16546,Tự,2023,8,2,2023-11-24 16:46:52
16547,Theo và,2022,8,2,2022-02-26 17:03:09
16548,Nơi từ,2022,3,4,2022-07-15 05:11:48
16549,Nếu dưới,2025,2,2,2025-08-18 18:42:33
16550,Từ tại,2025,3,1,2025-10-22 04:52:05
16551,Trong vậy,2025,4,3,2025-12-08 18:04:36
16552,Thì đó,2023,7,4,2023-01-28 10:59:28
16553,Sau dưới,2021,5,3,2021-01-04 12:45:52
16554,Đến sau,2023,2,3,2023-11-08 19:06:12
16555,Như với,2025,6,1,2025-10-11 01:21:37
16556,Với tại,2022,2,4,2022-11-09 13:10:02
16557,Đang trong,2024,5,1,2024-10-25 01:18:14
16558,Hơn đi,2023,5,1,2023-04-24 19:21:07
16559,Đi đã,2021,10,4,2021-03-22 16:54:36
16560,Tôi cách trong,2022,6,1,2022-08-06 13:53:39
16561,Vẫn được điều,2021,6,1,2021-02-10 21:29:18
16562,Cũng,2023,9,3,2023-06-22 19:05:46
16563,Nào để,2021,8,3,2021-02-27 04:24:22
16564,Mỗi để,2024,1,4,2024-08-09 22:07:29
16565,Cũng trong vậy,2025,1,1,2025-09-21 07:27:20
16566,Cũng đúng chỉ,2025,1,3,2025-11-29 05:16:11
16567,Được với một,2025,6,4,2025-09-12 02:30:20
16568,Trong chỉ,2023,7,1,2023-10-07 09:09:20
16569,Từng khiến,2023,6,3,2023-03-16 08:45:21
16570,Của với,2023,5,2,2023-07-05 19:10:52
16571,Chỉ để,2022,1,4,2022-05-21 12:04:01
16572,Tại để,2023,1,2,2023-04-30 22:50:01
16573,Nếu không như,2025,2,1,2025-08-17 13:22:06
16574,Lớn để nào,2021,9,1,2021-01-15 03:18:51
16575,Thay và chưa,2021,1,2,2021-03-31 00:41:58
16576,Vẫn nơi,2025,1,2,2025-02-13 20:50:12
16577,Hơn là hoặc,2025,2,2,2025-04-15 06:44:12
16578,Từ tại,2024,7,2,2024-01-08 04:37:41
16579,Cách giữa,2021,5,1,2021-04-06 13:29:06
16580,Như nào sẽ,2024,4,3,2024-04-30 13:28:52
16581,Đúng,2023,8,3,2023-03-14 09:01:13
16582,Của hơn,2024,9,4,2024-02-21 09:42:12
16583,Sẽ để,2023,6,4,2023-07-22 00:04:11
16584,Thay đi hơn như,2021,5,3,2021-11-16 20:06:23
16585,Như cũng,2022,8,1,2022-10-18 18:48:03
16586,Tự lớn,2025,7,1,2025-05-06 20:10:44
16587,Một người,2021,4,3,2021-02-28 09:36:09
16588,Mà về,2025,1,1,2025-03-17 18:01:55
16589,Vài được của vài,2023,10,3,2023-08-31 00:38:22
16590,Có dưới,2021,9,2,2021-09-08 18:39:43
16591,Như nhiều với,2021,2,4,2021-07-04 18:42:52
16592,Một,2022,5,1,2022-01-05 03:15:22
16593,Từng số mỗi các,2022,3,1,2022-09-11 14:15:20
16594,Cái hơn,2021,3,3,2021-07-21 12:34:52
16595,Để hơn vậy,2023,3,2,2023-08-14 17:50:35
16596,Có hơn mà,2023,7,2,2023-06-15 06:31:38
16597,Đến hơn mỗi,2024,1,2,2024-08-26 01:29:34
16598,Như chưa bạn,2025,6,1,2025-02-24 20:36:02
16599,Để như để,2023,10,1,2023-02-04 00:33:57
16600,Số đi,2023,6,4,2023-08-01 06:38:15
16601,Như trong có như,2022,5,3,2022-12-01 04:12:28
16602,Nhiều được đến,2023,8,3,2023-03-14 05:18:34
16603,Về cũng làm,2023,3,1,2023-11-28 20:51:47
16604,Tự thế cách giống,2023,5,2,2023-03-19 23:12:39
16605,Không mà sau,2024,4,2,2024-07-20 20:49:08
16606,Cách thay,2025,8,2,2025-01-05 20:34:13
16607,Người gần chỉ nào,2024,4,4,2024-08-09 05:44:16
16608,Làm thay,2025,10,1,2025-02-12 13:51:38
16609,Điều nhiều,2022,2,1,2022-06-28 15:14:52
16610,Cái,2023,2,2,2023-04-11 03:55:53
16611,Tôi một người thì,2023,5,1,2023-10-17 22:35:10
16612,Lớn vậy có,2024,6,3,2024-10-02 06:05:11
16613,Từng để,2022,6,3,2022-12-03 22:06:19
16614,Giữa,2025,7,1,2025-07-25 17:03:54
16615,Tại vậy có,2022,4,3,2022-01-16 20:09:54
16616,Thế sẽ giống,2021,8,3,2021-11-09 08:38:02
16617,Nhiều với vậy,2022,8,1,2022-09-27 20:51:30
16618,Trong cách,2024,4,4,2024-07-03 22:02:32
16619,Rất hơn mỗi bạn,2021,2,1,2021-11-28 06:33:38
16620,Nhiều với,2022,9,1,2022-08-23 02:29:44
16621,Thế từ,2023,10,4,2023-02-22 05:46:43
16622,Từng giữa này,2021,3,2,2021-07-23 04:18:24
16623,Nào có nơi gần,2022,6,4,2022-03-15 02:04:33
16624,Từng tại,2023,8,4,2023-03-02 04:34:49
16625,Gần đi nơi,2023,9,4,2023-05-20 08:18:37
16626,Hoặc sau là này,2023,2,4,2023-11-09 05:34:20
16627,Đang từng là,2022,9,2,2022-09-01 04:59:49
16628,Từ của nhiều,2025,10,1,2025-11-23 01:23:36
16629,Đúng hơn tôi,2024,2,3,2024-09-04 13:29:49
16630,Có như để,2021,2,1,2021-11-29 03:29:00
16631,Này đã thế cách,2021,8,2,2021-04-01 10:37:58
16632,Gần làm,2025,1,1,2025-05-22 03:58:12
16633,Và,2023,3,3,2023-02-11 23:42:19
16634,Khi tôi để thì,2023,7,4,2023-02-07 02:29:22
16635,Có cũng được,2021,2,1,2021-02-21 17:44:29
16636,Số giữa nào theo,2021,8,4,2021-08-25 13:05:12
16637,Được nhưng,2025,1,2,2025-12-05 18:51:07
16638,Rất,2023,7,4,2023-07-30 08:25:10
16639,Đã bạn cũng của,2023,4,3,2023-03-17 08:08:22
16640,Và khi về,2023,3,1,2023-11-10 09:23:06
16641,Từ nào không,2021,5,4,2021-10-14 08:16:03
16642,Có đó bên,2022,7,3,2022-11-24 15:59:06
16643,Như từ được,2022,1,2,2022-08-24 05:38:02
16644,Nơi tự mỗi,2022,8,2,2022-12-24 09:06:56
16645,Bạn,2021,1,4,2021-10-17 04:15:11
16646,Rất từng đúng không,2021,1,3,2021-01-18 15:39:56
16647,Có vài,2022,5,2,2022-02-28 02:34:55
16648,Gần điều mỗi,2022,1,4,2022-07-30 11:29:50
16649,Đang làm tôi,2021,7,2,2021-03-01 03:33:18
16650,Tự để,2024,8,4,2024-12-26 14:24:39
16651,Một cho,2023,10,2,2023-05-23 16:53:14
16652,Đang vài số,2021,6,4,2021-05-05 18:12:10
16653,Của nhiều nào,2025,10,3,2025-02-12 04:01:07
16654,Đúng để,2025,5,1,2025-04-17 01:32:05
16655,Thay tự dưới,2022,7,4,2022-06-29 05:35:17
16656,Sau thay bên,2021,5,3,2021-05-22 14:41:12
16657,Đúng tôi,2025,7,3,2025-09-04 09:40:20
16658,Với,2021,6,1,2021-11-30 19:45:00
16659,Cũng của,2023,1,1,2023-11-13 19:43:16
16660,Các gần,2024,9,2,2024-08-15 14:39:02
16661,Để này,2024,9,4,2024-07-27 17:43:40
16662,Đúng sẽ,2021,8,2,2021-03-30 07:45:36
16663,Nhưng cũng để,2024,6,3,2024-03-22 23:32:18
16664,Giữa khi giữa cái,2023,3,3,2023-07-15 17:21:20
16665,Của với như,2024,10,3,2024-10-13 11:05:05
16666,Từ của rất,2023,7,3,2023-06-21 11:40:34
16667,Vậy mỗi như,2024,6,1,2024-10-07 13:50:29
16668,Như như bạn,2022,2,4,2022-05-04 11:35:20
16669,Như tự,2023,8,2,2023-10-19 19:29:57
16670,Tự với sau rất,2021,5,2,2021-06-06 10:59:53
16671,Tự,2021,4,2,2021-09-14 02:19:28
16672,Vì hơn chỉ,2021,3,1,2021-02-04 06:04:33
16673,Giữa,2022,9,2,2022-10-08 08:52:20
16674,Nếu đang,2021,9,1,2021-08-11 21:46:23
16675,Tự có rất,2025,5,2,2025-12-01 09:52:45
16676,Theo cách,2021,4,4,2021-08-13 03:45:16
16677,Theo là,2024,9,3,2024-07-28 14:15:47
16678,Để các sẽ có,2021,4,2,2021-03-06 03:12:34
16679,Này dưới,2022,8,3,2022-05-28 08:45:22
16680,Tại đã,2022,8,4,2022-07-01 13:24:49
16681,Vậy số như khiến,2025,9,1,2025-12-09 18:22:00
16682,Thì như một,2024,1,2,2024-02-12 08:55:37
16683,Đúng bạn về,2023,6,2,2023-02-14 17:21:36
16684,Nếu,2023,4,2,2023-11-30 22:56:21
16685,Người chỉ số,2023,3,4,2023-08-19 23:12:30
16686,Như cái đang,2025,2,3,2025-05-21 21:22:51
16687,Chỉ từ nếu,2023,6,4,2023-09-26 11:40:56
16688,Này đúng tự để,2024,5,4,2024-01-23 17:15:06
16689,Thế người với,2021,4,3,2021-07-21 07:23:00
16690,Vì chưa,2022,3,3,2022-09-12 18:12:39
16691,Vì các từ,2022,10,2,2022-04-23 19:29:01
16692,Các với giống,2023,2,1,2023-12-31 14:41:05
16693,Sau để,2021,7,1,2021-11-03 05:27:05
16694,Hơn hơn,2024,8,1,2024-02-28 12:57:57
16695,Số nếu của,2025,9,1,2025-07-11 15:41:32
16696,Như đang,2021,8,2,2021-10-02 15:13:01
16697,Mỗi đó,2024,8,3,2024-01-22 00:06:29
16698,Nhưng có,2023,5,2,2023-12-13 06:02:00
16699,Sau khiến có,2023,8,4,2023-09-16 01:07:42
16700,Có bạn,2023,3,4,2023-10-10 04:49:47
16701,Giữa của,2022,5,2,2022-02-15 04:09:53
16702,Không vẫn,2023,9,3,2023-02-28 18:19:03
16703,Các vì,2025,1,3,2025-08-22 15:21:45
16704,Để đó,2021,8,1,2021-05-10 15:36:33
16705,Tại từng,2022,3,4,2022-11-20 12:22:32
16706,Như của cũng,2024,2,1,2024-03-01 12:54:17
16707,Từ vậy để,2025,1,1,2025-04-17 15:13:54
16708,Về để hơn,2025,9,1,2025-06-02 22:56:24
16709,Nơi bạn,2022,5,4,2022-03-25 10:03:28
16710,Mà để,2022,3,4,2022-10-24 17:17:32
16711,Giống cũng,2024,10,1,2024-03-02 10:34:22
16712,Dưới trong,2021,7,4,2021-06-15 18:52:26
16713,Để,2023,6,3,2023-09-04 13:28:02
16714,Chỉ và theo,2021,9,3,2021-11-27 16:44:08
16715,Nhưng nhưng,2024,10,4,2024-10-15 08:07:54
16716,Nhưng để nơi,2023,5,3,2023-02-22 20:33:39
16717,Có thế đúng,2021,4,1,2021-05-31 17:20:45
16718,Nếu giữa đã,2022,9,3,2022-04-22 21:23:38
16719,Giống đi,2025,4,2,2025-05-30 16:01:37
16720,Của,2025,10,3,2025-07-09 10:15:48
16721,Như hơn hơn,2022,8,4,2022-05-08 22:50:00
16722,Được hơn hoặc,2025,2,1,2025-01-08 15:09:24
16723,Đi là,2025,8,2,2025-04-08 08:18:25
16724,Rất của lớn,2025,8,3,2025-01-05 23:47:07
16725,Tự đã,2025,4,4,2025-11-22 20:50:45
16726,Lớn vẫn số,2022,2,2,2022-06-20 13:55:49
16727,Hơn của làm,2022,6,2,2022-04-24 18:44:00
16728,Đến,2021,5,2,2021-08-20 18:54:26
16729,Cũng thay làm,2022,7,4,2022-05-13 13:56:47
16730,Đang nhiều tôi,2021,5,4,2021-02-05 07:57:25
16731,Sau có,2023,10,1,2023-06-27 22:25:05
16732,Như chỉ,2023,7,3,2023-07-24 06:26:35
16733,Đi vài,2022,2,2,2022-05-08 17:22:50
16734,Cũng các,2021,8,2,2021-05-23 21:24:33
16735,Hơn các đi,2021,2,2,2021-04-07 03:35:42
16736,Đang tại dưới,2025,4,3,2025-04-04 14:02:35
16737,Với lớn nhưng bên,2023,9,2,2023-03-10 02:50:19
16738,Lớn khiến đi,2024,7,3,2024-12-24 12:43:22
16739,Điều như khi,2024,5,3,2024-05-12 03:51:25
16740,Nhưng đến tự,2023,6,4,2023-12-17 22:09:53
16741,Sau và đến,2021,1,4,2021-06-22 23:03:39
16742,Từ đúng của,2024,4,2,2024-11-13 17:56:01
16743,Khi bạn rất như,2023,5,4,2023-02-24 15:43:11
16744,Hoặc nơi,2024,1,3,2024-12-29 04:50:44
16745,Để chỉ người,2023,2,2,2023-02-01 22:36:55
16746,Đúng hơn,2022,1,1,2022-12-12 03:58:08
16747,Thì vậy cái,2022,7,1,2022-10-02 20:40:07
16748,Sẽ để từ,2024,4,4,2024-11-04 03:14:01
16749,Giữa của như dưới,2021,6,2,2021-01-15 20:04:35
16750,Nhưng có nơi,2024,1,1,2024-03-25 02:04:11
16751,Khiến từ,2021,4,3,2021-02-19 06:52:42
16752,Thì làm,2021,4,1,2021-06-23 23:00:27
16753,Bên nhiều có,2022,8,3,2022-03-14 05:33:56
16754,Và vài,2024,2,4,2024-01-10 23:38:22
16755,Như cách thì,2022,4,1,2022-07-31 08:52:28
16756,Này chưa thì,2025,3,4,2025-02-24 04:02:34
16757,Đó theo cách,2022,10,3,2022-11-14 14:03:17
16758,Từng cách các,2022,6,1,2022-01-08 03:41:19
16759,Tại tại đang,2022,7,1,2022-12-24 22:18:59
16760,Chưa vài,2021,5,2,2021-10-31 04:46:23
16761,Chỉ vài khi,2025,5,3,2025-08-21 05:30:58
16762,Bên,2022,10,4,2022-11-06 00:05:52
16763,Với là tôi,2022,8,3,2022-05-19 14:18:58
16764,Về sẽ,2022,6,4,2022-03-30 11:36:28
16765,Mà,2024,2,2,2024-10-02 21:08:31
16766,Vẫn trong như,2022,7,2,2022-02-02 00:48:50
16767,Từ được hơn,2023,3,1,2023-08-26 15:24:40
16768,Gần nếu nào,2022,9,3,2022-01-06 12:07:48
16769,Tại cho nơi,2025,5,2,2025-04-15 15:54:39
16770,Sau bạn người,2022,5,2,2022-04-28 08:45:08
16771,Làm cũng khiến tự,2024,2,1,2024-05-04 20:59:52
16772,Trong có,2024,7,3,2024-10-14 22:32:31
16773,Thay để,2022,6,2,2022-04-08 08:46:36
16774,Giữa vậy,2025,3,4,2025-09-06 13:14:09
16775,Mỗi,2023,10,2,2023-05-06 08:26:57
16776,Sau và vì,2025,9,2,2025-02-03 20:45:11
16777,Đúng cũng là,2022,1,4,2022-09-25 22:35:42
16778,Mà như,2023,3,3,2023-04-29 00:30:37
16779,Của khiến,2021,10,4,2021-01-15 14:56:24
16780,Vì nhiều,2021,8,1,2021-01-21 12:35:56
16781,Với vì,2025,10,4,2025-05-14 23:10:54
16782,Như thay vài,2025,2,3,2025-09-27 20:33:21
16783,Vì chưa dưới,2024,6,4,2024-12-26 00:56:38
16784,Như số,2023,9,1,2023-09-20 04:56:26
16785,Theo nơi,2025,4,3,2025-07-12 21:00:48
16786,Là tại nhưng,2021,6,3,2021-06-18 08:23:37
16787,Tại,2021,10,1,2021-08-13 22:31:03
16788,Nơi đi không,2022,6,4,2022-08-12 00:08:17
16789,Thế tại,2023,8,4,2023-04-28 02:11:24
16790,Giống về,2023,10,3,2023-05-07 15:46:53
16791,Tôi của,2022,4,4,2022-10-18 05:08:13
16792,Nơi như có,2021,8,4,2021-09-15 01:27:21
16793,Như của,2024,5,1,2024-02-07 07:20:39
16794,Giữa chỉ,2024,1,2,2024-12-20 04:26:27
16795,Sẽ rất đi,2022,8,3,2022-07-03 23:28:09
16796,Từng thì có,2023,3,4,2023-04-20 17:44:56
16797,Chưa thế,2021,9,1,2021-05-12 18:33:21
16798,Như làm đến như,2021,10,4,2021-04-11 06:10:52
16799,Trong từng,2025,5,1,2025-08-24 02:43:17
16800,Khi nhiều,2022,8,2,2022-05-11 00:42:40
16801,Tôi về,2025,10,4,2025-08-28 05:12:50
16802,Hơn theo,2021,1,3,2021-05-23 09:25:23
16803,Từ nhưng điều về,2021,3,3,2021-01-30 20:22:21
16804,Để nhiều vẫn,2024,10,4,2024-12-28 08:46:33
16805,Từ có về,2023,2,3,2023-09-26 07:40:37
