music_id,singer_id,role
12892,490,Featuring
12893,46,Main Artist
12894,285,Main Artist
12895,597,Main Artist
12896,199,Main Artist
12897,566,Main Artist
12898,566,Main Artist
12899,464,Main Artist
12900,124,Main Artist
12901,546,Main Artist
12901,103,Featuring
12902,113,Main Artist
12903,513,Main Artist
12904,34,Main Artist
12905,558,Main Artist
12905,369,Featuring
12906,78,Main Artist
12906,175,Featuring
12907,517,Main Artist
12908,581,Main Artist
12909,451,Main Artist
12910,51,Main Artist
12910,302,Featuring
12911,596,Main Artist
12911,12,Featuring
12912,304,Main Artist
12913,12,Main Artist
12914,351,Main Artist
12914,98,Featuring
12915,562,Main Artist
12916,419,Main Artist
12916,256,Featuring
12917,292,Main Artist
12918,398,Main Artist
12919,298,Main Artist
12919,471,Featuring
12920,47,Main Artist
12921,275,Main Artist
12922,78,Main Artist
12923,301,Main Artist
12924,156,Main Artist
12925,58,Main Artist
12926,253,Main Artist
12927,94,Main Artist
12928,64,Main Artist
12929,239,Main Artist
12930,536,Main Artist
12931,568,Main Artist
12932,203,Main Artist
12933,252,Main Artist
12934,282,Main Artist
12934,241,Featuring
12935,174,Main Artist
12936,50,Main Artist
12937,470,Main Artist
12937,506,Featuring
12938,384,Main Artist
12938,335,Featuring
12939,132,Main Artist
12940,580,Main Artist
12941,147,Main Artist
12942,235,Main Artist
12943,485,Main Artist
12944,104,Main Artist
12944,117,Featuring
12945,559,Main Artist
12945,132,Featuring
12946,128,Main Artist
12947,277,Main Artist
12948,130,Main Artist
12949,207,Main Artist
12950,280,Main Artist
12951,436,Main Artist
12952,72,Main Artist
12953,274,Main Artist
12954,219,Main Artist
12955,56,Main Artist
12956,454,Main Artist
12957,414,Main Artist
12958,164,Main Artist
12959,40,Main Artist
12960,584,Main Artist
12961,198,Main Artist
12962,442,Main Artist
12963,421,Main Artist
12964,534,Main Artist
12965,45,Main Artist
12966,248,Main Artist
12967,534,Main Artist
12968,138,Main Artist
12969,523,Main Artist
12970,12,Main Artist
12971,289,Main Artist
12972,156,Main Artist
12973,166,Main Artist
12974,137,Main Artist
12974,95,Featuring
12975,325,Main Artist
12976,472,Main Artist
12977,136,Main Artist
12978,91,Main Artist
12979,94,Main Artist
12979,408,Featuring
12980,32,Main Artist
12980,563,Featuring
12981,105,Main Artist
12981,257,Featuring
12982,396,Main Artist
12983,3,Main Artist
12983,541,Featuring
12984,247,Main Artist
12985,523,Main Artist
12986,47,Main Artist
12987,403,Main Artist
12987,24,Featuring
12988,577,Main Artist
12989,529,Main Artist
12989,461,Featuring
12990,351,Main Artist
12991,315,Main Artist
12991,578,Featuring
12992,463,Main Artist
12993,203,Main Artist
12994,453,Main Artist
12995,121,Main Artist
12996,94,Main Artist
12996,103,Featuring
12997,107,Main Artist
12998,116,Main Artist
12998,219,Featuring
12999,458,Main Artist
13000,71,Main Artist
13001,341,Main Artist
13002,201,Main Artist
13003,43,Main Artist
13004,596,Main Artist
13005,522,Main Artist
13006,190,Main Artist
13007,409,Main Artist
13008,521,Main Artist
13009,578,Main Artist
13009,47,Featuring
13010,328,Main Artist
13011,488,Main Artist
13012,567,Main Artist
13013,378,Main Artist
13014,41,Main Artist
13015,12,Main Artist
13016,181,Main Artist
13017,504,Main Artist
13018,465,Main Artist
13019,34,Main Artist
13020,182,Main Artist
13021,58,Main Artist
13022,86,Main Artist
13023,195,Main Artist
13024,455,Main Artist
13024,600,Featuring
13025,297,Main Artist
13026,522,Main Artist
13027,60,Main Artist
13028,468,Main Artist
13029,549,Main Artist
13030,408,Main Artist
13031,172,Main Artist
13032,570,Main Artist
13033,553,Main Artist
13034,127,Main Artist
13035,524,Main Artist
13035,232,Featuring
13036,382,Main Artist
13037,541,Main Artist
13038,63,Main Artist
13038,381,Featuring
13039,81,Main Artist
13040,546,Main Artist
13040,147,Featuring
13041,34,Main Artist
13041,499,Featuring
13042,215,Main Artist
13043,79,Main Artist
13044,52,Main Artist
13044,95,Featuring
13045,160,Main Artist
13046,249,Main Artist
13047,482,Main Artist
13047,362,Featuring
13048,145,Main Artist
13049,272,Main Artist
13050,356,Main Artist
13050,521,Featuring
13051,42,Main Artist
13052,20,Main Artist
13053,285,Main Artist
13053,320,Featuring
13054,8,Main Artist
13054,518,Featuring
13055,493,Main Artist
13056,537,Main Artist
13057,388,Main Artist
13058,450,Main Artist
13058,116,Featuring
13059,159,Main Artist
13060,230,Main Artist
13061,204,Main Artist
13062,126,Main Artist
13062,460,Featuring
13063,599,Main Artist
13064,48,Main Artist
13065,312,Main Artist
13066,143,Main Artist
13067,469,Main Artist
13068,565,Main Artist
13068,130,Featuring
13069,415,Main Artist
13069,473,Featuring
13070,189,Main Artist
13071,168,Main Artist
13072,349,Main Artist
13073,65,Main Artist
13074,203,Main Artist
13075,217,Main Artist
13076,81,Main Artist
13077,287,Main Artist
13078,344,Main Artist
13079,593,Main Artist
13079,531,Featuring
13080,334,Main Artist
13081,452,Main Artist
13082,336,Main Artist
13083,440,Main Artist
13084,538,Main Artist
13085,300,Main Artist
13086,216,Main Artist
13086,569,Featuring
13087,291,Main Artist
13087,228,Featuring
13088,414,Main Artist
13089,163,Main Artist
13089,416,Featuring
13090,142,Main Artist
13091,441,Main Artist
13091,386,Featuring
13092,557,Main Artist
13093,520,Main Artist
13094,254,Main Artist
13095,423,Main Artist
13096,333,Main Artist
13097,247,Main Artist
13098,257,Main Artist
13099,423,Main Artist
13100,571,Main Artist
13101,427,Main Artist
13102,447,Main Artist
13103,145,Main Artist
13104,455,Main Artist
13105,310,Main Artist
13106,120,Main Artist
13107,584,Main Artist
13108,296,Main Artist
13109,271,Main Artist
13110,278,Main Artist
13111,228,Main Artist
13111,24,Featuring
13112,200,Main Artist
13113,420,Main Artist
13114,386,Main Artist
13115,211,Main Artist
13116,200,Main Artist
13117,210,Main Artist
13118,377,Main Artist
13119,23,Main Artist
13120,207,Main Artist
13121,146,Main Artist
13122,414,Main Artist
13122,83,Featuring
13123,174,Main Artist
13123,520,Featuring
13124,92,Main Artist
13124,468,Featuring
13125,113,Main Artist
13125,528,Featuring
13126,450,Main Artist
13127,262,Main Artist
13128,78,Main Artist
13128,221,Featuring
13129,491,Main Artist
13130,454,Main Artist
13131,244,Main Artist
13131,374,Featuring
13132,385,Main Artist
13133,141,Main Artist
13134,104,Main Artist
13135,143,Main Artist
13136,246,Main Artist
13137,582,Main Artist
13137,568,Featuring
13138,130,Main Artist
13139,471,Main Artist
13140,214,Main Artist
13141,551,Main Artist
13142,33,Main Artist
13143,51,Main Artist
13144,459,Main Artist
13144,145,Featuring
13145,37,Main Artist
13145,14,Featuring
13146,461,Main Artist
13147,329,Main Artist
13148,111,Main Artist
13149,326,Main Artist
13150,413,Main Artist
13151,306,Main Artist
13152,83,Main Artist
13153,341,Main Artist
13154,61,Main Artist
13155,127,Main Artist
13156,82,Main Artist
13156,503,Featuring
13157,516,Main Artist
13158,590,Main Artist
13159,365,Main Artist
13160,385,Main Artist
13161,29,Main Artist
13162,500,Main Artist
13163,130,Main Artist
13164,428,Main Artist
13165,323,Main Artist
13166,106,Main Artist
13166,358,Featuring
13167,262,Main Artist
13168,469,Main Artist
13169,318,Main Artist
13169,51,Featuring
13170,539,Main Artist
13171,351,Main Artist
13171,426,Featuring
13172,260,Main Artist
13172,549,Featuring
13173,308,Main Artist
13174,2,Main Artist
13174,528,Featuring
13175,421,Main Artist
13176,139,Main Artist
13177,446,Main Artist
13178,395,Main Artist
13179,594,Main Artist
13180,570,Main Artist
13181,143,Main Artist
13182,357,Main Artist
13182,570,Featuring
13183,278,Main Artist
13184,467,Main Artist
13185,323,Main Artist
13186,66,Main Artist
13187,93,Main Artist
13188,202,Main Artist
13189,595,Main Artist
13190,451,Main Artist
13191,18,Main Artist
13192,33,Main Artist
13193,109,Main Artist
13194,101,Main Artist
13195,325,Main Artist
13196,223,Main Artist
13197,79,Main Artist
13198,371,Main Artist
13199,458,Main Artist
13200,236,Main Artist
13201,232,Main Artist
13202,69,Main Artist
13202,98,Featuring
13203,129,Main Artist
13204,351,Main Artist
13205,188,Main Artist
13206,416,Main Artist
13207,168,Main Artist
13207,262,Featuring
13208,260,Main Artist
13209,210,Main Artist
13210,423,Main Artist
13211,436,Main Artist
13212,246,Main Artist
13212,528,Featuring
13213,10,Main Artist
13214,408,Main Artist
13215,149,Main Artist
13216,503,Main Artist
13217,507,Main Artist
13218,221,Main Artist
13218,25,Featuring
13219,229,Main Artist
13220,283,Main Artist
13221,204,Main Artist
13222,141,Main Artist
13223,337,Main Artist
13224,492,Main Artist
13224,485,Featuring
13225,311,Main Artist
13226,234,Main Artist
13226,225,Featuring
13227,485,Main Artist
13228,431,Main Artist
13229,442,Main Artist
13230,298,Main Artist
13231,361,Main Artist
13232,41,Main Artist
13233,59,Main Artist
13234,2,Main Artist
13235,183,Main Artist
13236,525,Main Artist
13236,134,Featuring
13237,142,Main Artist
13238,346,Main Artist
13239,380,Main Artist
13240,565,Main Artist
13240,32,Featuring
13241,493,Main Artist
13242,270,Main Artist
13243,387,Main Artist
13244,377,Main Artist
13245,579,Main Artist
13246,533,Main Artist
13246,112,Featuring
13247,562,Main Artist
13248,200,Main Artist
13249,275,Main Artist
13250,523,Main Artist
13251,34,Main Artist
13252,161,Main Artist
13253,374,Main Artist
13254,139,Main Artist
13255,500,Main Artist
13255,81,Featuring
13256,159,Main Artist
13257,299,Main Artist
13258,246,Main Artist
13259,108,Main Artist
13260,369,Main Artist
13261,362,Main Artist
13262,158,Main Artist
13263,15,Main Artist
13264,17,Main Artist
13265,378,Main Artist
13265,598,Featuring
13266,325,Main Artist
13267,537,Main Artist
13268,45,Main Artist
13269,36,Main Artist
13270,160,Main Artist
13271,481,Main Artist
13272,363,Main Artist
13273,496,Main Artist
13274,587,Main Artist
13274,586,Featuring
13275,536,Main Artist
13275,282,Featuring
13276,267,Main Artist
13276,15,Featuring
13277,262,Main Artist
13277,309,Featuring
13278,517,Main Artist
13279,32,Main Artist
13280,579,Main Artist
13281,461,Main Artist
13282,423,Main Artist
13283,68,Main Artist
13284,78,Main Artist
13285,591,Main Artist
13286,560,Main Artist
13287,273,Main Artist
13288,559,Main Artist
13289,553,Main Artist
13289,51,Featuring
13290,590,Main Artist
13291,329,Main Artist
13292,308,Main Artist
13293,395,Main Artist
13294,304,Main Artist
13294,10,Featuring
13295,404,Main Artist
13296,148,Main Artist
13297,1,Main Artist
13298,407,Main Artist
13298,44,Featuring
13299,92,Main Artist
13300,564,Main Artist
13301,509,Main Artist
13302,246,Main Artist
13303,446,Main Artist
13304,248,Main Artist
13305,512,Main Artist
13306,495,Main Artist
13307,448,Main Artist
13308,395,Main Artist
13309,318,Main Artist
13310,359,Main Artist
13311,370,Main Artist
13312,222,Main Artist
13313,47,Main Artist
13314,16,Main Artist
13315,279,Main Artist
13315,419,Featuring
13316,111,Main Artist
13317,588,Main Artist
13318,49,Main Artist
13319,292,Main Artist
13320,3,Main Artist
13320,72,Featuring
13321,582,Main Artist
13321,52,Featuring
13322,443,Main Artist
13323,65,Main Artist
13324,281,Main Artist
13324,168,Featuring
13325,139,Main Artist
13326,361,Main Artist
13327,14,Main Artist
13328,496,Main Artist
13329,327,Main Artist
13330,513,Main Artist
13331,432,Main Artist
13331,401,Featuring
13332,499,Main Artist
13333,395,Main Artist
13334,322,Main Artist
13335,148,Main Artist
13336,344,Main Artist
13337,151,Main Artist
13338,468,Main Artist
13338,74,Featuring
13339,430,Main Artist
13340,374,Main Artist
13341,346,Main Artist
13342,497,Main Artist
13343,109,Main Artist
13344,594,Main Artist
13345,447,Main Artist
13346,196,Main Artist
13347,197,Main Artist
13348,403,Main Artist
13349,552,Main Artist
13350,323,Main Artist
13350,243,Featuring
13351,85,Main Artist
13352,409,Main Artist
13353,14,Main Artist
13354,300,Main Artist
13355,296,Main Artist
13356,140,Main Artist
13356,271,Featuring
13357,401,Main Artist
13358,446,Main Artist
13358,312,Featuring
13359,150,Main Artist
13360,31,Main Artist
13361,171,Main Artist
13362,507,Main Artist
13363,175,Main Artist
13364,405,Main Artist
13364,229,Featuring
13365,73,Main Artist
13366,260,Main Artist
13367,272,Main Artist
13368,36,Main Artist
13369,554,Main Artist
13370,600,Main Artist
13371,290,Main Artist
13372,178,Main Artist
13373,137,Main Artist
13374,164,Main Artist
13375,394,Main Artist
13376,378,Main Artist
13376,355,Featuring
13377,347,Main Artist
13378,67,Main Artist
13378,497,Featuring
13379,410,Main Artist
13380,336,Main Artist
13381,396,Main Artist
13382,41,Main Artist
13382,494,Featuring
13383,20,Main Artist
13384,472,Main Artist
13385,550,Main Artist
13386,516,Main Artist
13387,26,Main Artist
13387,23,Featuring
13388,407,Main Artist
13389,358,Main Artist
13390,238,Main Artist
13391,398,Main Artist
13392,318,Main Artist
13392,151,Featuring
13393,77,Main Artist
13394,180,Main Artist
13395,267,Main Artist
13395,360,Featuring
13396,82,Main Artist
13397,560,Main Artist
13398,173,Main Artist
13399,474,Main Artist
13400,14,Main Artist
13401,444,Main Artist
13402,241,Main Artist
13403,198,Main Artist
13404,269,Main Artist
13405,462,Main Artist
13406,13,Main Artist
13407,371,Main Artist
13408,407,Main Artist
13408,295,Featuring
13409,203,Main Artist
13410,424,Main Artist
13411,45,Main Artist
13411,121,Featuring
13412,588,Main Artist
13413,260,Main Artist
13414,13,Main Artist
13415,573,Main Artist
13416,516,Main Artist
13416,297,Featuring
13417,444,Main Artist
13417,276,Featuring
13418,110,Main Artist
13418,562,Featuring
13419,302,Main Artist
13420,99,Main Artist
13421,406,Main Artist
13422,381,Main Artist
13423,16,Main Artist
13424,76,Main Artist
13425,505,Main Artist
13426,400,Main Artist
13427,527,Main Artist
13428,492,Main Artist
13429,143,Main Artist
13430,301,Main Artist
13430,392,Featuring
13431,209,Main Artist
13432,90,Main Artist
13433,228,Main Artist
13434,436,Main Artist
13435,82,Main Artist
13436,13,Main Artist
13436,118,Featuring
13437,420,Main Artist
13438,522,Main Artist
13439,201,Main Artist
13440,414,Main Artist
13440,356,Featuring
13441,542,Main Artist
13441,114,Featuring
13442,253,Main Artist
13443,451,Main Artist
13444,353,Main Artist
13445,264,Main Artist
13446,56,Main Artist
13447,297,Main Artist
13448,341,Main Artist
13449,463,Main Artist
13450,492,Main Artist
13451,236,Main Artist
13452,120,Main Artist
13452,115,Featuring
13453,166,Main Artist
13454,275,Main Artist
13455,144,Main Artist
13456,453,Main Artist
13457,331,Main Artist
13457,165,Featuring
13458,18,Main Artist
13459,280,Main Artist
13460,103,Main Artist
13461,453,Main Artist
13462,383,Main Artist
13462,551,Featuring
13463,228,Main Artist
13464,585,Main Artist
13465,244,Main Artist
13466,524,Main Artist
13467,296,Main Artist
13468,119,Main Artist
13469,287,Main Artist
13470,362,Main Artist
13470,524,Featuring
13471,244,Main Artist
13471,207,Featuring
13472,500,Main Artist
13473,253,Main Artist
13473,355,Featuring
13474,34,Main Artist
13475,431,Main Artist
13476,418,Main Artist
13476,243,Featuring
13477,148,Main Artist
13478,194,Main Artist
13478,279,Featuring
13479,527,Main Artist
13480,437,Main Artist
13481,209,Main Artist
13481,180,Featuring
13482,349,Main Artist
13483,530,Main Artist
13484,299,Main Artist
13485,86,Main Artist
13486,27,Main Artist
13486,76,Featuring
13487,365,Main Artist
13488,261,Main Artist
13489,65,Main Artist
13490,538,Main Artist
13491,239,Main Artist
13492,599,Main Artist
13493,222,Main Artist
13494,126,Main Artist
13495,141,Main Artist
13496,302,Main Artist
13497,413,Main Artist
13497,364,Featuring
13498,525,Main Artist
13499,517,Main Artist
13500,521,Main Artist
13501,35,Main Artist
13501,174,Featuring
13502,405,Main Artist
13502,503,Featuring
13503,496,Main Artist
13504,363,Main Artist
13505,502,Main Artist
13506,298,Main Artist
13507,190,Main Artist
13508,308,Main Artist
13509,561,Main Artist
13509,273,Featuring
13510,167,Main Artist
13511,409,Main Artist
13512,178,Main Artist
13513,436,Main Artist
13514,455,Main Artist
13515,182,Main Artist
13516,99,Main Artist
13516,2,Featuring
13517,331,Main Artist
13517,69,Featuring
13518,251,Main Artist
13518,426,Featuring
13519,294,Main Artist
13520,152,Main Artist
13521,18,Main Artist
13521,75,Featuring
13522,117,Main Artist
13523,372,Main Artist
13523,196,Featuring
13524,193,Main Artist
13525,16,Main Artist
13526,522,Main Artist
13527,197,Main Artist
13528,318,Main Artist
13529,263,Main Artist
13530,219,Main Artist
13531,503,Main Artist
13532,257,Main Artist
13532,514,Featuring
13533,462,Main Artist
13534,124,Main Artist
13535,320,Main Artist
13536,596,Main Artist
13537,298,Main Artist
13537,473,Featuring
13538,462,Main Artist
13539,292,Main Artist
13540,140,Main Artist
13541,195,Main Artist
13542,59,Main Artist
13543,316,Main Artist
13544,519,Main Artist
13545,266,Main Artist
13546,179,Main Artist
13547,240,Main Artist
13548,459,Main Artist
13549,240,Main Artist
13550,351,Main Artist
13551,189,Main Artist
13551,597,Featuring
13552,351,Main Artist
13553,207,Main Artist
13554,258,Main Artist
13555,87,Main Artist
13556,199,Main Artist
13557,288,Main Artist
13558,418,Main Artist
13559,588,Main Artist
13560,446,Main Artist
13561,167,Main Artist
13562,564,Main Artist
13563,209,Main Artist
13563,164,Featuring
13564,8,Main Artist
13565,427,Main Artist
13566,591,Main Artist
13567,200,Main Artist
13568,163,Main Artist
13569,158,Main Artist
13570,226,Main Artist
13571,24,Main Artist
13572,411,Main Artist
13573,390,Main Artist
13573,265,Featuring
13574,366,Main Artist
13575,191,Main Artist
13575,585,Featuring
13576,556,Main Artist
13576,213,Featuring
13577,233,Main Artist
13578,459,Main Artist
13579,303,Main Artist
13580,351,Main Artist
13580,34,Featuring
13581,204,Main Artist
13582,578,Main Artist
13583,153,Main Artist
13583,581,Featuring
13584,316,Main Artist
13585,504,Main Artist
13586,341,Main Artist
13587,442,Main Artist
13588,315,Main Artist
13589,265,Main Artist
13590,61,Main Artist
13590,303,Featuring
13591,320,Main Artist
13592,438,Main Artist
13592,178,Featuring
13593,556,Main Artist
13594,82,Main Artist
13595,512,Main Artist
13596,478,Main Artist
13596,312,Featuring
13597,381,Main Artist
13598,3,Main Artist
13599,469,Main Artist
13600,19,Main Artist
13601,299,Main Artist
13602,398,Main Artist
13603,202,Main Artist
13604,102,Main Artist
13605,81,Main Artist
13605,214,Featuring
13606,131,Main Artist
13607,137,Main Artist
13607,73,Featuring
13608,326,Main Artist
13609,541,Main Artist
13610,325,Main Artist
13610,156,Featuring
13611,178,Main Artist
13612,349,Main Artist
13613,290,Main Artist
13614,547,Main Artist
13615,221,Main Artist
13615,322,Featuring
13616,369,Main Artist
13617,103,Main Artist
13618,597,Main Artist
13619,564,Main Artist
13619,9,Featuring
13620,223,Main Artist
13621,272,Main Artist
13622,447,Main Artist
13622,371,Featuring
13623,314,Main Artist
13624,303,Main Artist
13625,255,Main Artist
13626,36,Main Artist
13627,21,Main Artist
13628,514,Main Artist
13629,395,Main Artist
13630,482,Main Artist
13630,489,Featuring
13631,546,Main Artist
13632,481,Main Artist
13633,557,Main Artist
13634,369,Main Artist
13635,261,Main Artist
13635,302,Featuring
13636,296,Main Artist
13637,198,Main Artist
13637,560,Featuring
13638,573,Main Artist
13639,207,Main Artist
13640,419,Main Artist
13641,403,Main Artist
13642,520,Main Artist
13643,302,Main Artist
13644,121,Main Artist
13645,522,Main Artist
13645,413,Featuring
13646,40,Main Artist
13647,21,Main Artist
13648,462,Main Artist
13649,432,Main Artist
13650,107,Main Artist
13651,79,Main Artist
13651,468,Featuring
13652,460,Main Artist
13652,374,Featuring
13653,225,Main Artist
13654,508,Main Artist
13655,508,Main Artist
13656,499,Main Artist
13656,503,Featuring
13657,499,Main Artist
13658,239,Main Artist
13659,540,Main Artist
13660,135,Main Artist
13660,523,Featuring
13661,480,Main Artist
13662,26,Main Artist
13663,180,Main Artist
13664,204,Main Artist
13665,391,Main Artist
13666,267,Main Artist
13667,175,Main Artist
13668,521,Main Artist
13668,187,Featuring
13669,220,Main Artist
13670,2,Main Artist
13671,157,Main Artist
13672,279,Main Artist
13673,72,Main Artist
13673,484,Featuring
13674,242,Main Artist
13675,317,Main Artist
13676,187,Main Artist
13677,520,Main Artist
13678,293,Main Artist
13679,371,Main Artist
13680,299,Main Artist
13681,236,Main Artist
13682,40,Main Artist
13682,165,Featuring
13683,56,Main Artist
13683,388,Featuring
13684,118,Main Artist
13685,158,Main Artist
13686,565,Main Artist
13687,77,Main Artist
13687,99,Featuring
13688,89,Main Artist
13689,267,Main Artist
13689,123,Featuring
13690,183,Main Artist
13691,125,Main Artist
13692,118,Main Artist
13692,189,Featuring
13693,9,Main Artist
13694,475,Main Artist
13695,17,Main Artist
13695,219,Featuring
13696,407,Main Artist
13697,267,Main Artist
13698,143,Main Artist
13699,120,Main Artist
13700,204,Main Artist
13701,542,Main Artist
13702,448,Main Artist
13702,121,Featuring
13703,4,Main Artist
13704,340,Main Artist
13704,265,Featuring
13705,526,Main Artist
13705,165,Featuring
13706,249,Main Artist
13707,399,Main Artist
13708,285,Main Artist
13709,246,Main Artist
13710,461,Main Artist
13711,531,Main Artist
13712,116,Main Artist
13713,275,Main Artist
13714,75,Main Artist
13715,379,Main Artist
13716,450,Main Artist
13717,486,Main Artist
13718,440,Main Artist
13719,338,Main Artist
13720,259,Main Artist
13721,556,Main Artist
13722,348,Main Artist
13723,425,Main Artist
13724,176,Main Artist
13724,269,Featuring
13725,88,Main Artist
13725,74,Featuring
13726,204,Main Artist
13727,565,Main Artist
13728,532,Main Artist
13729,292,Main Artist
13730,590,Main Artist
13731,125,Main Artist
13732,353,Main Artist
13733,360,Main Artist
13733,416,Featuring
13734,187,Main Artist
13735,426,Main Artist
13735,130,Featuring
13736,102,Main Artist
13737,270,Main Artist
13738,75,Main Artist
13739,459,Main Artist
13740,380,Main Artist
13741,430,Main Artist
13742,552,Main Artist
13743,456,Main Artist
13744,542,Main Artist
13745,532,Main Artist
13746,60,Main Artist
13747,276,Main Artist
13748,242,Main Artist
13749,585,Main Artist
13749,567,Featuring
13750,590,Main Artist
13751,527,Main Artist
13751,168,Featuring
13752,492,Main Artist
13753,380,Main Artist
13754,19,Main Artist
13755,494,Main Artist
13756,201,Main Artist
13757,477,Main Artist
13758,599,Main Artist
13759,246,Main Artist
13760,53,Main Artist
13761,27,Main Artist
13762,29,Main Artist
13763,365,Main Artist
13764,375,Main Artist
13765,533,Main Artist
13765,518,Featuring
13766,209,Main Artist
13767,455,Main Artist
13768,470,Main Artist
13769,198,Main Artist
13770,224,Main Artist
13771,595,Main Artist
13772,368,Main Artist
13773,270,Main Artist
13774,202,Main Artist
13775,349,Main Artist
13776,35,Main Artist
13777,47,Main Artist
13778,103,Main Artist
13779,338,Main Artist
13780,77,Main Artist
13780,139,Featuring
13781,247,Main Artist
13782,447,Main Artist
13783,163,Main Artist
13784,175,Main Artist
13785,322,Main Artist
13786,126,Main Artist
13787,387,Main Artist
13788,256,Main Artist
13789,277,Main Artist
13790,359,Main Artist
13791,255,Main Artist
13792,146,Main Artist
13793,237,Main Artist
13794,283,Main Artist
13795,174,Main Artist
13795,496,Featuring
13796,479,Main Artist
13797,70,Main Artist
13798,557,Main Artist
13799,388,Main Artist
13799,236,Featuring
13800,130,Main Artist
13800,498,Featuring
13801,422,Main Artist
13802,491,Main Artist
13803,248,Main Artist
13804,253,Main Artist
13805,402,Main Artist
13806,426,Main Artist
13807,95,Main Artist
13808,375,Main Artist
13809,21,Main Artist
13810,511,Main Artist
13810,283,Featuring
13811,6,Main Artist
13811,555,Featuring
13812,303,Main Artist
13813,140,Main Artist
13813,216,Featuring
13814,488,Main Artist
13815,289,Main Artist
13816,239,Main Artist
13817,377,Main Artist
13817,521,Featuring
13818,391,Main Artist
13819,23,Main Artist
13820,486,Main Artist
13821,185,Main Artist
13822,170,Main Artist
13823,81,Main Artist
13823,431,Featuring
13824,462,Main Artist
13825,488,Main Artist
13826,143,Main Artist
13826,152,Featuring
13827,548,Main Artist
13828,22,Main Artist
13829,372,Main Artist
13830,569,Main Artist
13831,542,Main Artist
13832,216,Main Artist
13832,298,Featuring
13833,167,Main Artist
13834,344,Main Artist
13835,172,Main Artist
13835,405,Featuring
13836,589,Main Artist
13837,441,Main Artist
13838,377,Main Artist
13839,569,Main Artist
13840,158,Main Artist
13841,541,Main Artist
13842,354,Main Artist
13843,203,Main Artist
13844,48,Main Artist
13845,52,Main Artist
13845,162,Featuring
13846,509,Main Artist
13847,314,Main Artist
13847,514,Featuring
13848,546,Main Artist
13849,50,Main Artist
13849,582,Featuring
13850,493,Main Artist
13851,398,Main Artist
13852,163,Main Artist
13853,79,Main Artist
13854,109,Main Artist
13854,271,Featuring
13855,338,Main Artist
13856,264,Main Artist
13857,509,Main Artist
13858,122,Main Artist
13859,278,Main Artist
13860,433,Main Artist
13861,20,Main Artist
13862,293,Main Artist
13863,362,Main Artist
13864,354,Main Artist
13865,130,Main Artist
13866,416,Main Artist
13867,191,Main Artist
13868,96,Main Artist
13868,274,Featuring
13869,383,Main Artist
13870,338,Main Artist
13871,195,Main Artist
13872,316,Main Artist
13873,236,Main Artist
13874,163,Main Artist
13874,477,Featuring
13875,381,Main Artist
13875,79,Featuring
13876,184,Main Artist
13877,129,Main Artist
13878,573,Main Artist
13879,419,Main Artist
13880,545,Main Artist
13881,566,Main Artist
13881,234,Featuring
13882,560,Main Artist
13883,5,Main Artist
13883,303,Featuring
13884,473,Main Artist
13884,500,Featuring
13885,54,Main Artist
13886,7,Main Artist
13887,171,Main Artist
13888,228,Main Artist
13889,361,Main Artist
13890,409,Main Artist
13891,163,Main Artist
13892,293,Main Artist
13892,289,Featuring
13893,25,Main Artist
13894,349,Main Artist
13895,396,Main Artist
13895,376,Featuring
13896,313,Main Artist
13897,356,Main Artist
13898,2,Main Artist
13899,296,Main Artist
13900,574,Main Artist
13900,435,Featuring
13901,330,Main Artist
13902,473,Main Artist
13903,551,Main Artist
13904,420,Main Artist
13905,424,Main Artist
13906,212,Main Artist
13907,372,Main Artist
13907,495,Featuring
13908,502,Main Artist
13909,127,Main Artist
13910,564,Main Artist
13910,177,Featuring
13911,140,Main Artist
13912,170,Main Artist
13913,189,Main Artist
13914,411,Main Artist
13914,569,Featuring
13915,416,Main Artist
13916,70,Main Artist
13917,560,Main Artist
13918,171,Main Artist
13919,204,Main Artist
13920,272,Main Artist
13920,59,Featuring
13921,226,Main Artist
13921,154,Featuring
13922,389,Main Artist
13923,362,Main Artist
13924,11,Main Artist
13925,292,Main Artist
13925,17,Featuring
13926,302,Main Artist
13927,544,Main Artist
13928,525,Main Artist
13929,94,Main Artist
13929,144,Featuring
13930,509,Main Artist
13930,150,Featuring
13931,431,Main Artist
13932,409,Main Artist
13933,398,Main Artist
13933,343,Featuring
13934,574,Main Artist
13935,357,Main Artist
13935,565,Featuring
13936,158,Main Artist
13937,258,Main Artist
13937,95,Featuring
13938,472,Main Artist
13938,419,Featuring
13939,80,Main Artist
13940,120,Main Artist
13941,191,Main Artist
13942,314,Main Artist
13943,516,Main Artist
13944,291,Main Artist
13945,287,Main Artist
13946,350,Main Artist
13946,257,Featuring
13947,413,Main Artist
13947,100,Featuring
13948,350,Main Artist
13949,500,Main Artist
13950,308,Main Artist
13951,332,Main Artist
13952,530,Main Artist
13953,342,Main Artist
13954,589,Main Artist
13955,324,Main Artist
13956,567,Main Artist
13957,280,Main Artist
13957,450,Featuring
13958,578,Main Artist
13959,186,Main Artist
13960,236,Main Artist
13960,134,Featuring
13961,132,Main Artist
13962,510,Main Artist
13963,3,Main Artist
13964,318,Main Artist
13965,109,Main Artist
13965,387,Featuring
13966,177,Main Artist
13967,307,Main Artist
13967,383,Featuring
13968,125,Main Artist
13969,455,Main Artist
13969,253,Featuring
13970,397,Main Artist
13971,542,Main Artist
