user_id,music_id,added_at
8748,5335,2025-02-05 22:53:51.000000
1745,1102,2008-08-21 04:42:32.000000
781,11389,2023-03-15 04:33:53.000000
2618,8510,2011-03-05 13:55:58.000000
906,249,2010-02-01 00:48:32.000000
4308,1906,1999-09-02 01:25:18.000000
449,19074,2006-08-25 12:17:20.000000
4871,4134,2020-11-27 23:11:44.000000
893,1229,1995-09-25 01:24:50.000000
6679,4699,2007-12-22 07:51:55.000000
4396,19750,2012-11-30 04:47:15.000000
58,5498,1998-10-06 03:05:57.000000
5337,7841,2005-10-20 01:54:39.000000
3099,18857,2014-04-27 07:55:21.000000
6402,4979,2025-03-29 19:41:54.000000
9863,19405,2016-08-27 03:07:26.000000
5771,7265,2015-06-12 12:26:36.000000
28,12747,2024-04-05 12:24:28.000000
2192,12029,2005-04-05 12:37:34.000000
5663,904,2009-06-20 23:30:01.000000
4112,18970,2017-01-15 00:26:36.000000
8793,16737,2007-06-13 21:54:00.000000
4852,15775,2013-12-25 02:21:06.000000
9516,4840,2019-12-28 07:53:40.000000
4905,2641,2006-05-07 02:41:41.000000
7837,15634,2015-02-03 13:22:37.000000
1605,10120,1999-07-09 09:24:26.000000
2525,1728,2005-02-08 09:47:52.000000
9368,5739,1997-07-10 00:31:52.000000
7542,18944,1997-09-03 09:59:06.000000
4687,4225,2021-12-30 10:23:50.000000
8704,12426,2010-07-26 00:43:21.000000
5100,17036,1995-09-09 05:27:00.000000
7943,13468,2007-08-15 03:52:04.000000
7677,7188,2003-03-26 04:03:36.000000
4131,2525,2002-02-24 12:20:19.000000
6303,1721,2012-09-02 15:31:33.000000
3854,6491,2008-03-17 17:57:28.000000
6080,8910,2014-03-19 16:14:19.000000
1635,15545,2001-05-11 17:29:40.000000
9509,19990,2020-01-15 00:10:07.000000
5558,5965,2016-02-24 20:38:26.000000
9093,19050,1998-10-31 01:38:20.000000
1148,6408,2010-04-21 21:09:00.000000
2654,15203,2021-04-04 10:20:51.000000
2265,4160,2007-11-21 09:25:53.000000
9655,12026,2002-06-09 19:49:12.000000
2032,11138,2007-03-22 07:23:43.000000
3345,19712,1998-04-10 23:50:26.000000
7115,11720,2005-06-17 19:29:33.000000
5051,15281,2021-07-22 12:19:30.000000
3012,12702,2017-11-11 01:51:02.000000
4782,13741,2008-01-15 22:50:26.000000
8282,7174,2003-02-15 11:42:38.000000
454,13214,2012-05-04 14:44:24.000000
5615,17164,1995-11-02 21:46:58.000000
5364,2222,2001-12-21 03:59:44.000000
1661,8140,2005-04-30 15:43:57.000000
5084,18068,2010-01-19 20:30:34.000000
3198,12737,2001-10-08 18:20:11.000000
375,5939,2024-10-04 04:04:11.000000
1148,14984,2004-02-17 18:06:26.000000
4345,3589,2009-02-05 00:06:24.000000
1961,7325,2005-11-27 15:34:07.000000
9190,9662,2025-05-28 17:51:51.000000
5417,7069,2011-10-11 13:15:30.000000
2034,18256,2002-12-18 17:53:52.000000
6188,16238,2004-06-10 05:10:40.000000
5887,4747,2015-06-10 07:41:52.000000
7637,12490,2006-09-14 01:39:03.000000
3991,7908,2002-06-27 12:19:13.000000
1461,3705,2021-11-09 11:57:33.000000
2391,12475,2023-04-02 03:41:48.000000
307,10578,2024-05-29 22:21:20.000000
1348,10214,2011-05-26 13:01:50.000000
2930,16188,2022-08-24 18:19:51.000000
3915,17003,2008-02-29 03:51:37.000000
9230,4290,1997-05-04 00:47:41.000000
2107,18255,2023-03-17 05:55:20.000000
8442,14921,2012-05-19 01:53:07.000000
3045,1993,1997-11-06 01:51:32.000000
3555,19342,2013-05-31 14:53:14.000000
1198,18751,2009-08-08 23:23:11.000000
8717,16489,2015-02-03 16:50:37.000000
7797,11410,1997-04-18 06:31:36.000000
7997,2535,1995-08-10 11:57:46.000000
8771,4624,2019-05-01 00:21:29.000000
7102,6012,2007-03-21 23:19:20.000000
1566,3496,2020-11-05 13:00:59.000000
3728,2353,2006-12-09 13:39:44.000000
3094,9856,2021-03-12 15:23:53.000000
1954,8129,1997-03-06 09:33:23.000000
9455,9198,2022-10-06 08:00:14.000000
6919,9886,1996-04-18 05:47:09.000000
3363,840,2014-08-04 09:36:36.000000
6626,8196,2002-06-24 03:02:09.000000
5509,14900,1996-06-25 05:19:18.000000
2615,17322,1997-11-17 09:38:40.000000
9148,19900,2006-09-22 10:30:59.000000
1586,17339,2025-11-09 04:54:41.000000
5342,12469,2023-02-07 03:03:10.000000
8944,1200,2005-12-31 02:23:39.000000
4265,13715,1997-09-21 22:36:55.000000
6121,17365,2015-10-08 23:41:13.000000
2103,4086,2020-08-09 19:41:09.000000
8164,14413,2011-05-02 11:09:06.000000
627,8296,2019-03-22 01:20:37.000000
5873,8018,2021-08-26 07:18:58.000000
7708,356,2024-01-13 12:35:02.000000
5915,13778,2013-01-22 21:06:01.000000
3199,841,2007-06-24 02:58:36.000000
7034,16044,2003-06-24 15:48:43.000000
3338,19338,2024-05-19 01:46:40.000000
2743,9866,2008-02-01 04:30:16.000000
6636,10831,2014-08-07 02:24:20.000000
5558,16704,2020-11-15 12:23:38.000000
3580,10633,2001-07-27 22:25:07.000000
5732,6586,2003-06-17 04:54:07.000000
706,10613,2010-02-04 05:09:17.000000
5066,14878,2018-09-23 06:07:21.000000
6172,4453,2003-11-09 15:13:19.000000
1127,15087,2011-12-30 08:35:16.000000
8396,3943,2020-01-03 15:42:24.000000
1832,5579,2018-06-07 20:07:30.000000
7041,13723,2002-08-16 14:38:06.000000
1188,8799,2020-09-24 09:45:10.000000
3493,6528,2006-03-11 01:14:33.000000
88,11057,2008-02-11 15:33:37.000000
980,18655,2001-03-07 03:06:18.000000
1118,19171,2009-04-20 15:08:45.000000
2042,307,2006-04-07 02:51:46.000000
4171,11658,2018-01-17 11:05:20.000000
8931,19089,2013-01-05 14:58:31.000000
672,638,1998-01-25 23:47:53.000000
6852,17999,2002-09-29 01:05:15.000000
2038,10301,2014-01-07 07:53:00.000000
4365,912,2025-05-18 13:18:36.000000
9860,5880,1998-06-23 08:15:21.000000
7147,11537,2020-02-17 19:15:23.000000
4479,12028,2024-07-10 15:08:20.000000
4846,10844,2001-04-09 12:55:33.000000
3763,15072,2006-12-20 03:06:53.000000
1490,8992,2021-04-21 07:38:45.000000
8652,18431,2023-07-15 13:00:41.000000
9011,16062,2018-09-23 12:21:34.000000
3303,14290,2009-10-07 18:12:35.000000
3409,5682,1999-07-13 12:00:52.000000
4356,5292,2015-12-28 10:39:03.000000
1345,14083,2016-01-01 20:04:49.000000
4207,9085,2024-09-04 13:54:36.000000
5714,5706,2001-11-11 16:20:44.000000
6798,16319,2022-11-20 18:57:46.000000
6410,16183,2024-01-21 20:19:22.000000
8193,8534,1998-01-24 06:36:13.000000
1522,3784,1999-03-10 18:15:50.000000
2698,2237,2010-01-06 17:33:55.000000
4556,943,2015-12-30 13:02:11.000000
2284,13009,2020-09-07 19:55:40.000000
4342,17226,2008-02-08 09:44:58.000000
5901,7204,2026-01-23 14:49:07.223076
964,19800,2014-03-10 09:34:48.000000
5707,6187,2014-06-02 03:56:06.000000
8036,4495,2021-03-06 09:09:20.000000
2317,8973,2011-10-18 08:03:35.000000
1965,9030,2000-01-20 20:09:56.000000
7499,19940,1996-10-21 00:39:47.000000
8027,11573,2007-05-28 12:46:44.000000
2003,6109,2025-12-31 16:56:47.000000
2570,13904,1996-03-08 13:49:54.000000
9006,16597,2023-01-20 18:26:10.000000
5661,18476,2004-08-17 04:25:25.000000
8645,1989,2015-01-05 06:23:46.000000
8275,2276,2020-03-05 23:46:44.000000
5900,4928,2025-08-07 10:03:52.000000
4877,4512,1999-03-31 13:55:23.000000
2186,452,2016-06-18 23:24:32.000000
1457,5052,2022-05-26 05:09:15.000000
6227,13774,2001-02-21 06:07:07.000000
7574,19399,2026-01-28 16:24:30.458301
2991,2212,2017-01-03 01:22:06.000000
526,10031,2010-11-19 19:23:00.000000
3809,17537,2023-06-20 05:09:28.000000
7003,2994,2000-11-09 15:47:51.000000
6775,19855,2022-11-09 03:22:08.000000
4438,17703,2006-05-12 16:54:05.000000
5421,9379,2018-04-22 06:38:56.000000
3511,19830,2025-11-26 01:43:56.000000
610,19124,2006-11-11 21:05:51.000000
1010,17467,2021-09-09 18:37:23.000000
2800,14166,2005-10-16 11:00:05.000000
6340,2996,2025-10-17 22:28:12.000000
2877,5358,2014-12-03 09:11:20.000000
9846,11888,2015-11-18 20:26:56.000000
8192,13118,2012-07-24 23:51:25.000000
7251,6574,2007-08-08 14:14:15.000000
8200,8738,2006-06-20 10:08:32.000000
4939,19313,1996-02-05 06:00:50.000000
2295,10383,1997-03-26 01:52:49.000000
6323,13279,1998-05-09 21:49:43.000000
5202,2077,2001-10-31 21:58:04.000000
975,11637,2012-10-31 02:13:43.000000
305,2315,2014-10-14 04:26:13.000000
1055,17633,2021-09-02 06:02:04.000000
5645,18042,2022-04-16 03:46:44.000000
1449,12715,2017-03-07 12:01:58.000000
1892,9861,1999-11-12 03:40:07.000000
5071,4416,2019-03-21 18:14:52.000000
2828,10540,2002-07-15 08:02:14.000000
8808,18714,2025-12-23 07:07:50.000000
1544,11075,2021-06-01 19:13:14.000000
15,10190,2016-06-01 11:31:52.000000
953,179,1997-06-16 12:07:27.000000
6387,16514,2015-03-18 06:53:21.000000
5596,19817,2005-11-29 21:24:43.000000
1630,10040,2022-12-01 13:37:55.000000
1072,8774,2008-12-03 15:27:34.000000
5362,4046,1998-09-12 10:15:17.000000
6606,11095,2008-11-15 11:11:14.000000
9152,12635,2025-09-20 07:24:14.000000
3838,18583,2025-06-17 10:09:25.000000
5140,7848,2022-04-16 04:29:41.000000
4361,11387,2004-10-05 17:49:18.000000
3516,4689,2023-11-15 15:17:30.000000
6332,15135,2011-02-24 19:35:01.000000
1412,19456,2017-03-09 01:32:01.000000
2699,1220,2009-11-10 07:58:22.000000
4766,11923,2006-10-08 13:56:23.000000
5832,10440,2012-12-10 15:54:24.000000
1556,5099,2003-01-26 20:49:38.000000
4547,7619,2015-05-07 19:01:11.000000
2858,4829,1997-08-08 16:57:34.000000
6426,7157,1997-12-16 19:30:47.000000
1041,18018,2013-12-26 13:49:59.000000
7241,3396,2008-01-28 18:37:02.000000
912,12732,2016-01-17 17:38:21.000000
8816,19741,2017-10-21 02:53:43.000000
5978,9450,2012-07-16 23:58:57.000000
8192,16029,2004-01-31 17:39:48.000000
9779,10205,2014-09-07 00:58:45.000000
8953,15463,2011-03-24 16:42:11.000000
3689,12930,2007-12-26 07:28:56.000000
4025,5077,1996-02-29 22:13:02.000000
1643,228,2001-09-15 12:07:58.000000
5610,19902,2010-09-01 19:15:15.000000
2606,2176,2016-12-28 09:17:51.000000
76,15250,2015-04-30 23:47:53.000000
2296,11117,2021-11-28 09:36:58.000000
7014,11002,1995-06-13 06:48:52.000000
6971,12077,2014-07-29 08:07:30.000000
733,814,2007-12-03 05:54:07.000000
2484,10546,2014-05-16 14:41:36.000000
2528,10112,2002-04-21 07:42:43.000000
4928,4580,2000-02-10 05:58:09.000000
6996,16041,2003-06-13 04:44:53.000000
1707,569,2023-07-20 02:40:51.000000
763,16592,2023-11-29 06:31:33.000000
2745,12605,2026-02-04 13:50:38.952270
1751,12437,2021-10-15 11:13:48.000000
9320,16961,1999-06-01 01:50:51.000000
787,10663,1996-01-22 08:27:55.000000
7659,18429,2015-05-23 17:40:13.000000
6818,7688,2009-06-10 12:12:30.000000
8717,15405,2013-01-12 11:16:26.000000
3414,6751,2022-09-28 10:16:53.000000
8315,7461,2008-04-27 01:08:16.000000
3509,4599,2002-07-24 17:26:18.000000
3243,12655,1999-06-30 07:25:11.000000
7693,13423,1998-08-06 01:28:10.000000
2661,3163,2023-03-19 23:09:05.000000
6198,10471,1998-10-08 01:06:15.000000
2255,12786,2014-04-19 17:36:40.000000
3912,7990,2006-02-21 23:13:35.000000
5748,15482,2014-07-05 23:48:09.000000
7128,11704,2014-09-10 19:29:48.000000
4243,9341,2002-02-12 08:46:55.000000
7023,3822,2021-10-04 09:14:20.000000
146,14400,2017-04-17 10:20:54.000000
513,7245,1999-02-19 16:51:04.000000
2077,18712,2023-01-06 20:56:55.000000
345,17731,2004-07-06 16:52:54.000000
6197,2365,2001-03-24 07:12:36.000000
6472,14606,2005-11-20 10:05:58.000000
5579,4049,2016-10-23 18:58:42.000000
306,568,2015-07-04 22:56:35.000000
5896,5950,1999-01-20 14:14:10.000000
33,7013,2014-02-02 11:32:19.000000
3981,12568,2019-02-14 12:14:04.000000
482,6223,2025-12-27 10:34:05.000000
9757,2293,2021-10-27 10:04:41.000000
6935,2179,2003-02-24 07:10:08.000000
5715,9663,2019-10-15 13:36:19.000000
6992,5100,2012-10-14 06:55:30.000000
9396,15884,2023-02-12 03:05:39.000000
5645,11802,2004-07-03 02:09:31.000000
6901,1797,2001-04-17 23:39:37.000000
6578,7057,2016-09-11 10:44:53.000000
3883,15998,2007-05-13 03:56:54.000000
8836,13843,2023-10-22 23:25:37.000000
6710,9226,2005-04-16 04:13:39.000000
3742,480,2021-09-26 18:51:34.000000
6764,10986,2023-04-10 22:26:59.000000
5210,10287,2021-12-28 17:06:13.000000
3460,2066,2011-08-31 08:53:02.000000
2739,15674,2021-10-06 04:58:44.000000
1859,9081,2009-06-12 23:46:35.000000
7855,2762,2023-10-06 17:14:55.000000
6616,4694,2015-08-11 13:44:18.000000
8898,1230,2016-05-11 23:39:54.000000
3474,4466,2012-05-05 11:33:50.000000
4613,16632,2004-02-09 10:25:30.000000
2179,19530,2017-08-25 11:38:17.000000
6418,10538,2021-10-22 18:19:23.000000
6146,15436,2020-01-08 22:21:12.000000
5411,8834,2022-05-27 09:53:14.000000
1790,4904,2006-08-16 10:03:47.000000
196,10591,2015-02-26 12:21:05.000000
5802,8532,2014-12-19 15:32:48.000000
5766,6393,2020-06-11 13:04:20.000000
2365,4173,1996-11-30 20:26:05.000000
1567,17746,2007-04-14 02:03:05.000000
4286,7800,2000-07-26 20:56:05.000000
5764,1133,2013-05-12 22:25:33.000000
6778,3606,2012-11-08 12:12:29.000000
7018,16393,2019-11-21 19:28:51.000000
2741,14520,2000-08-03 00:59:19.000000
7556,373,2008-11-19 18:56:40.000000
5767,13087,2021-10-09 06:35:00.000000
9195,8133,2024-04-12 04:25:13.000000
8661,16977,2003-02-18 03:15:49.000000
7481,16642,2021-06-26 18:43:23.000000
1021,8036,2026-03-04 03:22:17.273983
4299,9755,2010-09-05 09:00:07.000000
9011,13709,2012-05-17 10:23:05.000000
2469,840,2014-08-09 17:37:45.000000
4102,4116,1999-02-27 23:27:04.000000
1428,15953,2016-05-05 02:48:09.000000
6288,11530,2017-04-24 07:28:48.000000
2540,12661,1996-02-21 18:47:03.000000
5876,14814,2019-02-15 19:58:52.000000
4314,13804,2018-10-08 03:52:30.000000
2309,5995,1996-04-11 15:07:04.000000
4072,18703,1996-09-09 22:16:12.000000
9689,5770,2026-01-03 00:42:28.000000
1795,797,2018-05-03 09:15:10.000000
351,447,2011-08-27 03:10:31.000000
3950,4810,2022-05-04 18:24:29.000000
6657,2827,2014-10-27 04:37:18.000000
2717,6631,2010-04-21 10:39:41.000000
5914,1660,2009-08-19 01:10:14.000000
3907,10407,2002-03-09 20:26:41.000000
6158,2293,2021-02-06 02:02:25.000000
6574,8142,2015-12-02 11:40:53.000000
7283,18679,1998-04-26 08:18:02.000000
5005,9385,2017-08-15 18:15:00.000000
1670,3506,2022-02-09 21:53:07.000000
6116,16300,2015-03-28 12:51:30.000000
5091,17641,2004-11-24 22:18:26.000000
9261,9331,2015-07-16 13:47:40.000000
7039,2823,2002-02-17 20:44:28.000000
889,4458,1996-11-20 21:04:07.000000
7236,16848,2002-08-08 23:03:18.000000
5184,17169,2025-11-16 20:49:54.000000
757,11810,2019-02-28 21:01:18.000000
841,17586,2017-12-10 16:05:04.000000
7200,3521,1998-04-09 03:25:15.000000
9217,8859,2016-07-27 20:04:20.000000
8668,352,2011-05-19 06:35:20.000000
89,4094,2020-11-17 07:43:31.000000
3921,8144,2005-03-28 01:24:51.000000
1106,5661,1997-07-20 14:02:31.000000
417,13167,2010-04-29 01:48:53.000000
3035,13879,1999-05-09 11:40:15.000000
3794,19749,2008-09-22 23:06:45.000000
5077,4348,2010-04-02 05:55:42.000000
7761,16052,2013-04-19 18:46:31.000000
6801,3946,2004-11-06 03:07:37.000000
6821,12382,1998-04-08 03:10:24.000000
8197,643,2022-08-09 20:20:43.000000
3589,16549,1998-12-27 06:25:46.000000
3024,1191,2016-11-09 00:28:13.000000
5577,7600,2006-05-10 19:56:10.000000
3908,13225,2010-09-10 05:25:31.000000
4562,7638,2015-03-07 01:29:17.000000
7065,15289,2006-07-14 07:06:29.000000
4307,11068,2019-11-19 06:22:01.000000
6181,14696,2024-01-01 05:51:35.000000
9530,10206,2020-08-02 19:28:22.000000
244,12936,2001-01-01 13:33:08.000000
9367,871,1999-09-29 00:54:45.000000
5114,8652,2001-01-01 16:01:54.000000
5651,18692,2001-08-22 07:30:47.000000
365,122,2002-06-25 20:58:23.000000
9555,5800,1995-12-04 20:10:19.000000
6566,5526,1997-03-27 15:41:38.000000
2964,5633,2011-10-01 14:49:24.000000
8049,4806,2007-08-23 00:47:06.000000
6321,9788,2006-10-08 20:49:29.000000
4529,1128,2006-12-21 03:52:46.000000
2526,12714,2013-07-06 22:33:18.000000
4186,11267,2013-08-30 00:38:22.000000
4109,8044,2007-05-05 17:41:06.000000
6396,18060,2015-06-17 11:48:28.000000
6280,12141,2006-11-24 01:58:42.000000
5169,2109,2023-12-16 20:47:48.000000
2825,15133,1996-02-06 02:52:54.000000
2828,11041,2009-12-06 01:14:33.000000
3680,13209,2025-12-14 23:00:58.000000
1408,10938,2008-07-03 02:35:12.000000
8519,10054,1997-09-04 20:47:36.000000
7450,5925,2014-11-02 20:23:06.000000
5378,15933,2014-01-02 04:48:33.000000
4152,16848,2003-01-14 16:04:19.000000
569,19514,2023-01-12 01:13:25.000000
8515,1185,2010-07-13 05:15:38.000000
3660,6438,2013-10-05 23:51:53.000000
7560,11230,1998-09-28 19:17:56.000000
1586,8588,1997-03-04 15:42:14.000000
1811,16702,2011-10-08 10:41:12.000000
7776,13528,2013-11-14 12:07:45.000000
7232,657,2017-04-02 12:12:03.000000
3984,17625,2021-03-30 08:49:31.000000
1234,18005,2022-05-09 10:41:14.000000
1469,9985,2000-03-06 23:01:17.000000
5500,15499,2013-06-05 02:14:25.000000
634,19777,2010-06-03 01:41:30.000000
8212,300,2010-07-26 19:16:31.000000
6429,5777,2023-09-19 22:49:00.000000
5326,9735,1998-06-08 10:08:52.000000
1130,11300,2012-08-06 11:54:17.000000
7474,12471,2010-05-21 22:57:14.000000
7090,18637,1999-04-29 10:36:44.000000
8099,14825,2003-04-03 03:07:35.000000
1557,11059,1998-11-25 02:45:01.000000
3487,6165,2009-04-04 14:31:09.000000
667,7327,2006-08-20 02:28:57.000000
1350,17768,2005-07-05 21:46:01.000000
3884,1135,2016-11-28 05:01:30.000000
249,15690,2020-12-15 06:51:10.000000
3544,6108,2018-11-06 23:15:42.000000
7966,1900,1997-12-17 14:58:53.000000
4995,12946,2001-01-18 15:11:06.000000
3340,16222,2009-09-23 08:35:37.000000
3173,5835,2008-03-19 17:49:00.000000
4562,11427,2013-01-22 00:27:51.000000
3674,18998,2020-08-13 18:52:36.000000
5034,18863,2002-01-03 12:43:14.000000
525,2585,2000-02-28 05:27:28.000000
225,6820,2000-07-09 12:34:16.000000
9913,3460,2016-10-07 22:48:42.000000
2778,10151,2022-09-11 20:53:35.000000
604,6325,2016-05-17 08:22:28.000000
5540,5085,2025-08-08 13:04:20.000000
515,8368,2005-10-14 23:34:53.000000
3221,5642,2002-07-21 11:37:33.000000
4891,6685,2026-02-25 08:21:16.684451
615,8289,1998-03-11 23:23:06.000000
8197,4333,2018-11-30 08:33:25.000000
5245,6979,1997-02-23 12:11:45.000000
2856,9183,1999-01-30 15:04:24.000000
9570,13797,2008-12-20 23:45:29.000000
7035,14845,2021-03-07 03:53:23.000000
1482,4593,2025-09-16 21:59:02.000000
4024,9379,2018-01-05 19:41:14.000000
328,16845,2008-03-11 05:48:01.000000
7191,14944,2015-12-16 07:01:14.000000
3356,1858,2000-11-24 09:14:43.000000
214,16542,2006-03-01 06:11:00.000000
7494,3038,2017-02-01 07:02:31.000000
1747,2732,2017-09-07 05:05:03.000000
9115,5203,2018-08-07 14:37:36.000000
6798,11909,2014-02-11 13:16:03.000000
5143,11143,2011-09-29 15:01:22.000000
153,12015,2016-07-10 04:43:11.000000
5846,16517,2016-06-09 05:49:33.000000
3898,10406,2007-08-13 04:19:42.000000
1385,4885,2010-11-20 04:42:04.000000
5331,1433,2017-10-04 06:41:59.000000
3664,19634,2021-09-18 11:28:53.000000
1109,15926,2026-01-21 23:58:17.754456
2374,5969,2000-09-16 15:48:18.000000
2850,7248,1998-03-11 10:58:06.000000
6954,2559,2012-10-27 19:57:44.000000
1686,13979,2024-12-23 22:49:03.000000
7295,1605,2023-08-10 21:09:48.000000
398,18247,2006-03-04 10:02:25.000000
5765,10256,2008-02-02 22:24:14.000000
8131,11207,2014-06-20 20:39:04.000000
6110,16152,2013-08-23 18:51:52.000000
5456,152,1998-03-31 18:29:17.000000
5926,426,2019-01-02 22:00:36.000000
3735,6257,2021-06-24 11:23:30.000000
6470,7320,2015-05-10 07:47:33.000000
4339,4032,2011-07-27 18:17:42.000000
6926,3434,2014-08-09 16:58:19.000000
9142,3196,2009-12-31 18:28:56.000000
6570,18513,2005-12-21 10:44:40.000000
2959,439,1997-08-12 19:06:11.000000
938,15242,1998-02-03 02:31:38.000000
2563,1486,2007-06-26 21:08:22.000000
2254,10172,2015-01-23 17:16:08.000000
4041,428,2015-03-12 09:22:06.000000
710,12648,1997-01-08 04:29:12.000000
8894,14728,2008-07-08 00:10:31.000000
6008,4719,1996-09-09 01:15:28.000000
6199,8975,2025-12-15 21:01:02.000000
5180,7004,2002-02-02 09:27:22.000000
18,11335,2004-05-22 16:19:48.000000
1433,6325,2016-03-21 22:58:07.000000
9461,11653,2016-03-19 07:08:44.000000
4564,17265,2015-10-30 04:12:01.000000
1704,11208,2004-01-31 14:01:23.000000
6864,7931,1998-05-09 04:12:22.000000
1418,11278,2022-01-10 14:33:53.000000
3877,1972,2020-04-08 10:39:10.000000
1478,11277,2026-03-30 02:05:57.422695
146,865,2005-06-21 19:31:18.000000
4814,5406,2017-08-17 05:02:06.000000
6628,4512,2000-02-02 16:46:57.000000
731,4162,1996-08-24 12:46:50.000000
7713,3062,2010-11-04 02:31:15.000000
5096,16973,2017-12-24 03:58:03.000000
6107,10768,2008-10-03 17:50:29.000000
5022,2030,2010-05-25 08:37:03.000000
3252,11864,2005-06-01 07:44:08.000000
4667,8086,2001-07-18 18:01:45.000000
3936,14394,2014-05-17 09:40:28.000000
8563,18354,2022-08-02 17:13:16.000000
9486,11708,2012-05-11 20:46:39.000000
5847,14368,2014-05-18 12:24:10.000000
7897,15048,2016-12-22 04:15:12.000000
3120,4068,2010-02-02 02:41:03.000000
3174,13762,2010-06-07 11:40:32.000000
8984,9199,1997-05-15 23:07:29.000000
5003,6794,2006-09-15 01:10:33.000000
1290,10158,2024-10-10 20:38:13.000000
4382,8683,2002-12-17 04:00:04.000000
7825,9077,2019-10-27 04:19:48.000000
3714,17563,1998-12-16 08:45:45.000000
5811,15310,2018-05-06 18:34:48.000000
6100,18726,2005-02-08 20:46:05.000000
6181,12253,1998-09-19 22:23:26.000000
6468,4187,2021-03-19 06:35:52.000000
3050,4863,2013-11-05 12:26:17.000000
8143,6282,2000-12-14 03:36:43.000000
2844,12076,2000-05-03 21:49:53.000000
1755,18301,2003-04-14 14:47:01.000000
6254,18636,2001-07-06 17:00:03.000000
5341,14729,2022-01-05 12:04:06.000000
3225,11189,1998-07-16 13:17:44.000000
5580,15984,2025-08-12 16:24:04.000000
8943,11474,2006-04-06 14:33:40.000000
598,6013,2013-11-18 00:52:19.000000
4575,11783,1995-12-28 07:06:10.000000
863,4575,2009-03-11 21:36:18.000000
1372,2683,2001-02-05 07:27:03.000000
6415,7713,2017-08-18 02:00:16.000000
7697,8111,2018-11-15 16:16:12.000000
3221,8501,2019-06-19 23:48:31.000000
9661,13968,2001-09-08 23:00:10.000000
3725,17195,2024-07-11 05:14:33.000000
795,11898,1999-04-02 12:47:46.000000
7214,13136,1998-04-25 12:01:03.000000
964,13294,2021-03-20 16:06:07.000000
4475,126,2012-06-22 07:13:02.000000
9333,9540,2005-10-26 19:48:34.000000
6462,3343,1996-06-05 03:20:54.000000
918,18121,2010-04-13 01:01:43.000000
2323,2566,2018-02-04 03:36:19.000000
8620,13162,2017-08-14 02:00:53.000000
8084,6726,2007-04-29 23:10:47.000000
201,2813,1998-12-15 22:14:41.000000
7136,6392,2004-05-16 10:53:44.000000
8423,2065,2002-04-11 18:32:59.000000
8987,5854,2015-12-14 14:15:54.000000
9172,5500,2021-12-17 20:00:39.000000
8660,50,2000-02-19 21:24:14.000000
2120,3021,1996-12-18 02:44:26.000000
5281,13963,2002-10-02 03:28:23.000000
5398,9831,2021-08-10 15:35:29.000000
9924,3864,2001-10-12 13:55:38.000000
6869,14090,2011-03-06 14:59:17.000000
6562,4728,2014-02-06 01:09:43.000000
9479,16820,2009-11-29 18:09:50.000000
8956,19750,2013-01-07 22:26:22.000000
1224,11401,2021-12-20 06:02:48.000000
760,3860,1997-08-07 04:24:54.000000
9542,17925,2008-05-18 01:47:18.000000
9831,3216,2002-04-19 20:15:37.000000
8403,9469,2022-02-16 05:52:58.000000
5826,18532,2020-01-22 10:48:11.000000
5516,10180,2008-11-17 01:49:16.000000
9177,183,2016-08-17 13:25:51.000000
5459,771,1997-05-16 17:34:30.000000
9014,4341,2024-06-21 02:48:22.000000
1845,18263,1997-02-11 08:26:10.000000
6528,19655,2016-09-09 07:25:12.000000
4478,15087,2011-10-21 02:10:12.000000
9196,3746,2013-03-20 21:32:51.000000
521,5490,2004-01-26 19:55:38.000000
3763,13965,2002-03-21 07:17:34.000000
4982,14536,2025-06-07 14:22:37.000000
7610,3337,2025-12-16 14:26:11.000000
371,8995,2011-11-30 08:29:17.000000
7191,885,2022-01-20 06:24:13.000000
7104,1534,2020-04-17 21:05:21.000000
4056,14204,1998-05-26 18:24:05.000000
7071,9151,2004-06-30 08:40:33.000000
8602,5019,2003-02-01 12:31:12.000000
8289,18744,2020-06-16 12:22:46.000000
6418,1366,1998-06-05 18:41:14.000000
9168,695,2025-09-26 22:25:10.000000
9504,13575,1999-11-16 23:05:42.000000
1410,14836,2002-08-29 10:36:34.000000
9476,5154,1999-11-28 04:52:18.000000
1055,13587,2026-01-01 09:14:25.000000
9295,6402,2003-01-05 13:34:34.000000
1181,3438,1996-06-07 23:36:23.000000
5948,7058,2016-02-16 04:43:39.000000
2351,12172,2025-10-25 17:04:21.000000
6220,13762,2009-12-02 20:53:06.000000
8156,16516,2000-10-17 11:07:13.000000
3796,4710,2016-07-31 06:57:55.000000
5982,16100,2005-09-24 10:56:43.000000
1210,18774,1998-07-18 14:08:02.000000
911,9442,2018-06-07 05:11:24.000000
2482,1032,2001-01-03 15:03:45.000000
421,1609,2012-06-26 12:53:58.000000
5918,7331,2001-02-23 11:34:38.000000
6541,3773,2026-02-23 00:38:22.940273
8103,9851,2006-01-05 00:43:31.000000
3847,950,2005-12-11 05:43:43.000000
5686,15773,2013-07-05 23:02:39.000000
6352,16898,2004-11-03 02:23:30.000000
4804,17585,2006-08-28 06:50:08.000000
2588,19688,2003-08-08 23:10:40.000000
9956,18339,2000-02-03 21:08:02.000000
4236,4710,2015-11-28 17:51:11.000000
9169,8425,1998-10-04 20:10:25.000000
3024,14599,2017-09-23 13:56:35.000000
1925,5439,1999-07-25 15:25:31.000000
