music_id,title,release_year,genre_id,type_id,created_at
4403,Khiến cái bên,2001,2,3,2001-07-18 21:33:24
4404,Đang với,2020,1,1,2020-12-11 07:13:45
4405,Làm để,2009,4,2,2009-07-03 12:21:30
4406,Có,2024,3,2,2025-01-10 02:17:38
4407,Nào một từng cái,2016,5,3,2017-03-05 23:21:19
4408,Như như để,2022,10,3,2022-06-22 02:03:32
4409,Gần để để,2014,10,3,2015-05-01 17:27:30
4410,Của đó,2016,5,2,2017-03-19 04:58:27
4411,Vì vài,2003,5,2,2003-09-05 05:36:58
4412,Về nơi,2017,6,2,2017-08-20 06:06:55
4413,Bên hơn thay,2005,10,2,2006-03-26 17:55:07
4414,Sau chưa để,2017,9,4,2017-06-16 20:39:39
4415,Chưa mỗi là,2000,7,2,2000-11-12 07:47:55
4416,Đã điều giống,2020,10,1,2021-02-03 14:16:49
4417,Số có làm,2010,2,4,2010-09-24 17:33:05
4418,Đã đã bên,2012,3,2,2012-10-31 16:00:45
4419,Rất và nhưng,2013,10,4,2014-06-06 23:00:47
4420,Tại hoặc gần,2021,10,1,2021-11-13 06:05:49
4421,Lớn mỗi vẫn,2006,8,3,2006-07-09 13:56:41
4422,Nếu này không,2019,5,2,2019-12-05 04:36:14
4423,Để nhưng đã,2024,10,4,2024-07-16 05:35:00
4424,Vì tại của,2004,5,2,2005-01-16 13:05:20
4425,Để cũng thì thì,2003,3,3,2003-12-27 15:40:15
4426,Tự mà về,2011,9,4,2011-11-07 21:22:02
4427,Vậy cũng,2020,7,4,2020-09-05 23:22:32
4428,Trong về,2010,10,2,2010-09-24 17:15:04
4429,Bạn đúng,2016,7,3,2016-09-27 03:39:53
4430,Rất về,2020,3,1,2020-07-27 01:48:01
4431,Nếu hơn tôi,2007,6,4,2007-06-29 15:23:26
4432,Vậy của,2022,7,3,2022-12-31 06:30:07
4433,Để làm,2023,3,1,2023-11-14 12:41:30
4434,Theo,2011,10,3,2012-01-20 17:47:20
4435,Được tại cái,2019,1,1,2019-08-29 07:34:11
4436,Các đang nếu,1997,7,1,1997-05-10 18:17:31
4437,Dưới nhiều,2007,5,2,2007-12-10 19:52:53
4438,Như cũng với,2015,1,1,2015-12-23 02:32:01
4439,Hoặc vì,2019,5,2,2019-05-10 16:31:17
4440,Dưới vẫn,2021,10,1,2021-10-18 04:30:58
4441,Với,2007,10,4,2007-05-30 20:59:14
4442,Rất cho chỉ,2018,4,2,2018-04-16 01:21:55
4443,Trong dưới,2008,10,2,2008-07-07 19:40:00
4444,Sẽ từng,1997,6,1,1997-04-20 09:44:39
4445,Đó như,2000,3,4,2001-04-07 05:51:01
4446,Đến tôi các,2012,7,4,2012-06-26 09:58:03
4447,Bên cái,2023,7,3,2024-01-11 04:20:52
4448,Bạn lớn là,2014,6,4,2015-04-04 11:42:57
4449,Hoặc chưa giống,2013,3,2,2013-10-20 10:50:38
4450,Đúng tại,2021,9,2,2021-05-15 22:06:19
4451,Lớn bên về,1996,5,3,1996-12-03 10:01:18
4452,Đúng của,2015,2,2,2016-01-16 02:35:26
4453,Có vì,2018,2,4,2018-05-19 01:44:53
4454,Với từ,2013,2,2,2013-11-13 21:54:22
4455,Giữa vậy trong,2003,9,2,2003-05-27 01:34:30
4456,Như có vẫn,1998,8,1,1999-02-20 12:51:25
4457,Cách không như,2017,1,1,2017-08-04 19:11:48
4458,Thế như nào,2015,1,3,2016-03-06 01:25:19
4459,Đi,2018,9,4,2018-12-28 02:58:32
4460,Điều vài được,1996,10,4,1996-09-26 23:21:55
4461,Bạn có vì,2011,7,3,2011-07-21 09:49:14
4462,Theo làm thay được,2010,10,2,2011-01-09 04:33:31
4463,Của đi,2024,7,4,2025-02-12 11:46:15
4464,Hơn để đến,2013,9,2,2013-10-26 03:24:55
4465,Như làm là,2004,8,4,2004-11-11 17:53:23
4466,Trong trong,2007,2,4,2008-03-14 22:41:14
4467,Để từ,1999,8,2,1999-12-20 03:36:08
4468,Đang bên dưới,2009,9,1,2009-03-22 21:16:36
4469,Vậy như,2022,4,1,2023-01-26 13:21:12
4470,Cái với đi,2023,8,2,2024-04-17 12:04:33
4471,Mỗi rất vài,1997,10,1,1997-09-19 10:57:54
4472,Khiến,2025,1,4,2025-12-21 20:14:23
4473,Vậy từ,2000,10,4,2000-09-09 03:16:16
4474,Hoặc là,2015,3,1,2015-06-27 14:28:49
4475,Không chưa mỗi,1998,3,2,1998-05-24 13:14:24
4476,Như tự có,2009,4,3,2009-12-30 21:53:33
4477,Mỗi sau,2005,3,4,2005-09-04 17:30:55
4478,Bên theo,2004,2,3,2004-04-03 14:52:17
4479,Chưa đang,2014,5,1,2015-02-19 19:56:59
4480,Rất các làm,2000,6,4,2000-08-23 14:34:55
4481,Như cho,2008,9,1,2008-08-17 00:52:40
4482,Điều,2004,2,3,2004-06-28 05:38:00
4483,Với nào,2011,3,3,2011-03-28 03:59:18
4484,Này,2021,3,1,2021-07-13 23:49:57
4485,Khiến đến đang,1999,2,4,2000-04-18 19:50:29
4486,Đã với giữa,2020,4,2,2020-02-14 14:53:11
4487,Chưa điều,2018,6,4,2019-03-24 21:07:12
4488,Thay,2022,8,1,2023-03-14 20:50:59
4489,Sau hơn,2016,2,1,2016-12-06 18:01:49
4490,Trong thì,2024,4,3,2024-09-15 12:37:55
4491,Nếu vẫn,1997,5,1,1997-10-17 13:01:39
4492,Giữa đi,2013,7,1,2013-04-12 07:27:35
4493,Thế đã vài,2001,7,2,2001-07-17 02:07:27
4494,Rất là,2021,1,3,2021-03-14 19:46:44
4495,Với nơi nhưng,2004,6,3,2004-10-22 14:49:49
4496,Nếu sẽ như,2007,1,3,2007-12-28 05:16:18
4497,Đã với,2009,6,1,2009-12-03 22:42:22
4498,Vẫn,2025,2,1,2026-02-10 15:08:24
4499,Hơn để giữa cái,2000,2,4,2000-11-05 15:55:39
4500,Để cũng sẽ,1997,10,2,1997-10-11 21:33:35
4501,Cũng trong,2017,4,4,2018-01-23 04:20:45
4502,Tại chỉ,2020,7,3,2020-01-17 11:25:11
4503,Rất của,2005,10,3,2005-12-02 05:08:19
4504,Mà,2007,6,2,2007-05-21 09:19:47
4505,Để có để,2000,4,2,2000-04-26 18:39:47
4506,Với nhưng vậy vì,1996,4,3,1996-06-30 06:09:59
4507,Vậy,2010,10,3,2010-07-15 18:09:08
4508,Các như nếu như,2015,7,1,2015-05-16 01:15:25
4509,Rất vì,1995,9,3,1996-03-31 19:23:43
4510,Đi các hơn,2013,7,4,2013-12-23 01:06:57
4511,Tự đi từng,1998,9,3,1998-05-26 13:48:36
4512,Đã theo để,2021,9,4,2021-08-11 19:03:23
4513,Thay vì khi thì,2006,8,2,2006-04-14 06:43:47
4514,Để có để,1998,8,3,1998-07-22 19:27:32
4515,Số đó,1996,9,1,1996-12-15 05:12:19
4516,Điều của,2025,7,1,2026-01-13 05:04:37
4517,Tại nơi,2010,1,4,2010-11-05 12:33:08
4518,Cách nào,2017,10,2,2017-10-29 05:20:35
4519,Nào đó đã,2020,5,1,2020-08-12 08:03:18
4520,Nếu hơn,1997,3,2,1998-02-07 07:40:16
4521,Để điều tôi,2018,4,3,2018-11-14 13:13:08
4522,Gần,2012,1,1,2012-07-03 23:18:57
4523,Đúng đó,2007,4,4,2007-04-12 02:50:36
4524,Cũng từng như,2000,6,3,2000-11-15 17:09:00
4525,Cái và như,1997,2,3,1997-05-08 10:34:43
4526,Từ đang,2000,6,3,2001-03-14 23:13:06
4527,Và của,2002,7,2,2003-03-03 03:52:29
4528,Của các cũng các,2006,8,3,2006-12-24 19:19:29
4529,Trong giữa thì,1998,1,2,1999-04-26 06:19:50
4530,Các,2000,9,2,2000-04-02 21:27:37
4531,Giữa gần không,2018,10,4,2018-06-12 16:36:07
4532,Nhưng,2006,6,3,2007-05-29 04:14:43
4533,Lớn rất,2021,3,2,2021-06-26 10:00:24
4534,Chưa này,2019,10,4,2019-09-06 08:46:54
4535,Của như dưới,1997,3,4,1997-03-27 08:04:25
4536,Tại không tự,2018,9,4,2019-01-12 00:11:16
4537,Như bạn khi sẽ,2007,2,4,2008-01-12 07:35:48
4538,Là dưới,2013,7,2,2013-10-06 08:45:19
4539,Thế cũng trong,2003,6,2,2003-08-31 18:33:53
4540,Này một tại,1996,2,3,1996-05-30 08:06:30
4541,Nào có có,2023,6,2,2023-08-07 14:15:13
4542,Tự đến,2010,2,3,2010-06-12 15:37:50
4543,Vẫn,2002,7,1,2003-01-28 07:20:32
4544,Đến trong,2024,6,1,2024-06-03 04:13:02
4545,Gần chưa từng vậy,2022,7,3,2022-04-10 00:57:34
4546,Vậy cho,2006,5,1,2007-04-18 08:26:30
4547,Nào,2004,2,1,2005-01-20 06:18:59
4548,Cũng sẽ,2019,8,2,2020-01-26 05:53:37
4549,Vài đang,2017,6,4,2017-11-27 07:39:09
4550,Về vài,2023,1,4,2023-09-18 13:08:40
4551,Nơi hoặc giống đúng,2003,10,2,2003-09-08 02:37:44
4552,Có tôi theo,2018,2,3,2018-04-30 14:08:26
4553,Như thế như,2015,5,2,2016-04-27 23:38:01
4554,Trong,2013,6,1,2013-10-18 20:43:25
4555,Để theo nơi,2023,10,3,2023-05-23 21:03:20
4556,Tại tôi,2021,5,4,2021-08-09 15:07:23
4557,Cũng theo dưới,2006,5,4,2006-07-19 01:07:24
4558,Lớn đi,2020,2,3,2020-09-04 17:31:10
4559,Sau vậy,2015,3,4,2015-10-19 22:52:04
4560,Vì hoặc,2010,1,1,2011-05-15 13:00:44
4561,Tôi của đó với,1996,8,1,1997-03-30 09:11:40
4562,Đó đến khi,2008,8,1,2008-07-27 13:48:20
4563,Đang khiến,2001,6,1,2001-08-12 15:10:37
4564,Để rất,2014,7,4,2014-07-29 08:32:19
4565,Đi rất,2022,10,4,2022-06-20 16:29:39
4566,Nếu chỉ,1995,3,4,1995-08-24 16:41:46
4567,Chưa đã của,1995,5,4,1996-04-19 03:57:46
4568,Thế vẫn nào,2003,10,3,2003-10-20 09:03:21
4569,Các nhưng để,2000,5,3,2000-08-27 06:13:41
4570,Vẫn đã cách,2001,6,2,2001-11-08 10:44:23
4571,Với của với,2001,4,3,2001-10-30 15:08:44
4572,Tự số nhưng,2017,1,4,2017-12-01 19:05:34
4573,Thay tự sẽ,2006,8,2,2006-02-06 14:08:22
4574,Lớn nơi tôi số,2021,9,4,2022-01-01 05:38:02
4575,Khi như,2002,2,2,2002-04-02 16:09:44
4576,Các để,2004,2,1,2005-01-26 02:27:33
4577,Đúng vậy có hơn,2007,6,1,2007-07-03 14:28:53
4578,Tôi để,2004,1,2,2004-05-25 06:10:39
4579,Cái như,2018,4,2,2018-01-28 09:43:39
4580,Như điều đi,2009,1,4,2009-10-02 05:00:37
4581,Từ là trong,1999,1,3,1999-07-31 16:52:52
4582,Có đến như,2024,2,2,2024-07-02 22:27:51
4583,Khiến như lớn sau,1995,2,4,1995-10-26 17:16:35
4584,Và gần,2020,10,4,2020-11-30 10:35:33
4585,Như về làm,2007,8,2,2007-05-20 15:26:18
4586,Từ làm với,2022,1,3,2023-03-02 10:12:54
4587,Không thì,2016,3,4,2016-08-15 00:29:00
4588,Này đúng,2003,1,1,2003-10-29 06:34:59
4589,Đang vẫn,2025,10,4,2026-02-21 06:43:17
4590,Như từ,2016,10,1,2016-10-29 12:29:23
4591,Làm các,2022,10,4,2022-10-24 15:45:22
4592,Cũng,2024,1,3,2024-01-28 04:45:17
4593,Từng có chưa,1996,6,4,1997-01-23 11:36:01
4594,Thay từ tự,2014,7,2,2015-03-08 13:06:35
4595,Cách và,2012,4,1,2012-10-23 07:07:49
4596,Đang trong,2003,3,2,2003-10-13 11:10:09
4597,Có nơi,2018,6,1,2018-05-23 00:18:58
4598,Các đã,2000,10,2,2001-06-19 11:12:56
4599,Của cái,2015,8,4,2015-11-14 02:18:24
4600,Không khi,1995,5,4,1995-07-05 14:51:32
4601,Số mỗi cách,2018,10,1,2018-11-26 05:31:45
4602,Đang cách,2001,4,2,2001-09-24 05:02:54
4603,Vài,2003,9,4,2003-03-07 19:12:53
4604,Đó cái,2005,10,4,2005-04-02 07:59:11
4605,Tự với cũng cách,2020,7,1,2020-12-22 22:18:28
4606,Số với để,1997,4,1,1997-09-13 06:42:24
4607,Trong tự,2023,6,3,2023-01-23 05:57:15
4608,Trong tại cũng,2019,6,2,2019-08-02 20:22:56
4609,Để làm,1996,5,2,1996-08-03 15:29:42
4610,Được tự,2024,5,3,2024-03-18 02:36:52
4611,Từng thì từ,2001,10,3,2001-04-30 08:43:51
4612,Khi để,2008,2,4,2008-06-15 05:23:09
4613,Giống làm,2019,9,4,2019-12-28 21:39:56
4614,Theo cũng tôi,2004,10,3,2004-08-07 05:01:32
4615,Để vậy dưới,2009,2,1,2009-12-15 12:11:09
4616,Người nhiều hơn,1998,4,2,1998-01-25 02:21:37
4617,Để dưới,2008,6,1,2008-03-11 13:21:12
4618,Rất chưa,2019,8,4,2019-11-16 22:10:17
4619,Vậy này,2012,7,3,2012-07-20 21:58:32
4620,Thì vẫn nhưng,2002,7,4,2002-11-22 20:26:44
4621,Để cũng,2002,2,3,2002-10-13 18:37:15
4622,Sau không có,2008,4,4,2008-11-15 03:59:14
4623,Lớn dưới hơn,2016,2,4,2016-05-21 22:14:12
4624,Thay như,2006,3,3,2006-07-30 07:25:56
4625,Không giữa hơn,2023,7,1,2023-11-12 10:10:10
4626,Tự này,2025,7,3,2025-09-01 12:54:11
4627,Để từ để,2024,9,4,2024-11-02 11:34:41
4628,Làm hơn,2000,8,3,2000-04-14 03:43:12
4629,Trong cho gần,2020,1,3,2020-06-26 21:58:41
4630,Người để,2007,7,1,2008-04-03 05:41:23
4631,Vẫn như,2006,6,4,2006-07-20 08:30:57
4632,Vậy đúng,1996,4,1,1996-08-23 04:43:14
4633,Nơi hơn trong,2013,4,4,2013-08-22 01:11:00
4634,Dưới cũng,2012,3,2,2012-08-10 13:20:32
4635,Không vậy,2011,9,4,2011-09-29 13:21:51
4636,Nhưng tôi,2006,6,1,2007-04-26 07:22:34
4637,Cho cũng,2024,9,4,2024-06-20 15:07:37
4638,Giữa như,1997,2,2,1998-01-22 15:12:58
4639,Của sau,2005,4,1,2006-03-11 12:48:50
4640,Tự lớn,2017,9,2,2017-12-15 15:35:56
4641,Chưa khi nhưng,2025,9,4,2026-02-12 22:20:34
4642,Vài để,2008,9,4,2008-09-25 00:13:29
4643,Khiến chỉ mỗi,2013,8,1,2013-12-11 20:08:32
4644,Như lớn đi,2011,5,3,2011-11-17 09:25:53
4645,Có khiến gần vài,1998,8,4,1998-07-12 02:34:43
4646,Cách rất,1995,3,1,1996-01-02 18:52:55
4647,Đó theo để,2011,1,3,2011-08-26 14:21:01
4648,Chỉ,1996,9,4,1996-05-27 07:56:38
4649,Gần trong,2018,7,4,2018-07-13 07:35:53
4650,Của đến được,2001,2,3,2001-07-18 17:55:21
4651,Đến hoặc cho,2003,8,3,2004-06-06 10:26:15
4652,Cái như,2020,5,2,2021-06-07 02:35:54
4653,Cách đi,2022,1,4,2022-12-26 20:17:56
4654,Mỗi nhưng là,2018,3,2,2018-03-14 09:09:04
4655,Giống mỗi,2025,4,1,2025-01-08 12:22:27
4656,Số trong vẫn,1999,4,4,2000-06-17 22:59:10
4657,Để có được,2003,7,1,2003-09-14 13:31:52
4658,Như đúng tại,2013,8,3,2013-08-22 03:42:58
4659,Hơn để để,2011,1,3,2011-10-27 04:21:14
4660,Với của được,2009,6,4,2009-06-07 21:33:37
4661,Để một và,2005,2,2,2005-07-09 21:42:28
4662,Thì từ có vì,2009,4,4,2010-01-15 15:52:17
4663,Lớn từ tự,2004,1,2,2004-05-14 10:21:24
4664,Làm như theo,2017,10,3,2017-09-20 08:53:25
4665,Có đúng,2009,6,2,2009-05-18 07:54:57
4666,Chưa hoặc các,2003,3,2,2003-11-09 18:03:56
4667,Đang điều,2018,4,2,2018-10-23 16:24:57
4668,Tự chưa có người,1998,1,1,1999-02-26 03:33:11
4669,Bên,2025,5,4,2026-04-13 01:27:01
4670,Điều như,2023,8,3,2023-08-01 23:50:50
4671,Không nào nếu,2009,7,4,2009-10-13 14:51:21
4672,Sau đúng thay,2001,8,3,2001-03-22 06:05:32
4673,Cũng chưa từ,2018,6,3,2018-05-28 03:39:10
4674,Như,2009,4,3,2010-02-22 20:21:28
4675,Mỗi sẽ đó,2012,7,2,2013-01-13 17:59:34
4676,Từ,2023,4,4,2023-04-23 19:08:33
4677,Làm gần sẽ,2016,2,4,2017-01-01 18:26:54
4678,Đi nếu,2024,3,3,2025-01-01 03:00:43
4679,Từ làm mỗi đó,2008,6,2,2008-02-26 19:33:24
4680,Theo rất,2022,2,4,2023-03-26 21:42:01
4681,Có các,2023,8,1,2024-02-27 15:46:48
4682,Hoặc mỗi,2007,7,1,2007-09-04 03:07:00
4683,Các không cách,1998,4,4,1998-12-03 08:02:55
4684,Làm có nhưng,2025,4,4,2025-08-08 01:09:11
4685,Nào cho đó,2023,9,4,2023-07-18 23:17:14
4686,Đã,2025,4,1,2025-07-12 15:13:38
4687,Vẫn lớn,2000,10,1,2000-08-11 06:10:25
4688,Là lớn để đến,2008,6,2,2008-11-04 16:40:53
4689,Tự nào,2009,4,3,2009-06-09 07:53:14
4690,Với nào khiến,2020,10,1,2020-04-03 06:39:56
4691,Giữa từ sau,2016,4,4,2017-01-12 01:26:36
4692,Nhiều điều là,1995,5,4,1995-11-21 06:27:11
4693,Rất hơn,2010,4,1,2010-10-28 02:49:33
4694,Làm,2003,2,4,2004-02-01 15:02:12
4695,Giống nhiều,2020,7,1,2020-09-17 12:15:29
4696,Để từ từ,1999,8,1,1999-04-05 02:36:33
4697,Hơn các,2007,8,3,2007-08-30 02:21:16
4698,Vài cái,2007,8,3,2008-03-22 15:42:16
4699,Thì đã đúng,2001,9,4,2001-12-26 06:47:34
4700,Gần các vài,1996,6,3,1996-07-20 04:03:09
4701,Làm,1998,3,3,1998-08-22 17:02:16
4702,Với rất,2003,1,2,2003-09-30 23:07:19
4703,Người tôi như,2018,1,2,2018-08-13 18:50:24
4704,Vài,2016,10,1,2017-03-03 18:41:05
4705,Đúng hơn sẽ người,1999,4,4,2000-03-26 20:40:53
4706,Thì số mà,2023,5,1,2023-11-30 03:20:57
4707,Với số nơi để,2013,10,2,2013-05-03 05:19:34
4708,Đi,2011,3,1,2011-06-20 13:23:38
4709,Người cũng,2023,9,4,2023-04-18 12:15:44
4710,Bên gần,2001,1,3,2001-07-24 21:53:11
4711,Dưới,1996,8,2,1996-12-06 04:40:44
4712,Và tự đến,2018,2,1,2018-09-10 19:53:15
4713,Đúng về giữa,2008,7,2,2008-10-11 05:12:40
4714,Tôi có nào,2012,8,1,2013-03-20 07:05:34
4715,Hơn cho,2006,8,3,2006-06-21 23:47:22
4716,Vài như từ khiến,2018,9,1,2018-02-23 15:45:16
4717,Sẽ bên giống,2007,9,2,2007-10-04 21:47:11
4718,Nhiều như,2013,2,3,2013-05-22 04:41:00
4719,Bạn người cũng,2008,4,2,2008-04-28 06:15:07
4720,Người như,2016,3,2,2017-04-11 11:50:07
4721,Của,2023,7,4,2023-09-09 19:38:49
4722,Chỉ rất vì,1998,3,1,1998-11-22 10:04:06
4723,Như sau hoặc,2010,9,4,2010-05-07 18:10:50
4724,Của chỉ,2003,6,3,2003-06-17 15:35:00
4725,Vì cũng khi,2003,5,2,2003-09-12 18:04:10
4726,Từng như vẫn,1995,4,1,1995-10-03 01:26:31
4727,Vì với khi,2000,1,3,2001-01-03 17:21:41
4728,Đang tại của,2007,4,2,2007-06-18 04:50:37
4729,Thay đang trong,2022,4,3,2023-05-24 07:29:27
4730,Tự như các,2019,1,4,2019-09-03 01:08:27
4731,Khiến cái này,1995,9,1,1996-01-06 20:17:33
4732,Thay nhiều,2012,7,3,2012-06-02 14:58:06
4733,Thì giống,2017,5,4,2017-05-31 17:19:25
4734,Tôi chưa như,2010,8,2,2010-12-27 12:00:48
4735,Khiến là,2017,1,1,2017-02-23 06:04:27
4736,Chỉ để,2021,2,4,2021-06-21 23:44:07
4737,Rất tự,2025,2,3,2026-03-05 19:52:08
4738,Đi,2024,9,2,2025-01-14 21:20:58
4739,Đang có,2012,8,3,2012-08-16 11:28:38
4740,Đang tại vài,2023,8,4,2023-06-26 00:39:54
4741,Sẽ này từng,2021,8,2,2021-09-13 12:29:34
4742,Với để với,2004,2,2,2004-11-10 00:51:26
4743,Vẫn nếu từ,1999,4,4,2000-01-16 18:11:10
4744,Dưới cái như,2019,10,4,2020-04-07 01:22:32
4745,Nhưng tại,2001,4,2,2001-11-11 15:54:38
4746,Đó cũng được dưới,2023,4,4,2024-03-25 22:42:35
4747,Nào như đi,2019,10,4,2019-10-31 17:10:25
4748,Hoặc nhiều,2008,1,1,2008-12-22 09:14:13
4749,Cách đã,2013,2,1,2013-07-23 19:53:07
4750,Từ điều,2016,8,3,2016-10-13 12:27:38
4751,Cách thay về,1996,8,3,1997-02-27 05:24:10
4752,Nơi hơn,2002,4,1,2002-05-20 10:37:56
4753,Như vẫn,1999,4,1,1999-09-15 07:08:36
4754,Tự thế của,1997,1,4,1998-04-05 08:52:03
4755,Bạn được,2020,4,2,2020-04-19 02:05:11
4756,Có tôi khi,2010,8,3,2010-03-02 13:58:28
4757,Bên làm,2009,10,1,2010-01-07 02:47:09
4758,Cách rất giữa,2006,4,2,2006-05-04 16:25:17
4759,Người hơn tại,2020,2,2,2020-06-20 04:21:48
4760,Theo là,2010,6,3,2010-06-22 03:50:21
4761,Khiến,2010,1,4,2010-10-31 20:56:15
4762,Được tự,1999,9,2,1999-07-24 09:34:35
4763,Để như khi,2018,4,2,2018-12-26 08:09:04
4764,Này cũng đã,2023,2,1,2023-06-07 14:51:33
4765,Một từ khi,1999,5,1,2000-03-23 08:42:13
4766,Nếu dưới cũng nếu,2001,7,2,2001-12-21 18:53:23
4767,Lớn từng như rất,2018,1,4,2018-06-06 18:52:35
4768,Sẽ khiến người,2022,9,4,2023-02-22 20:57:36
4769,Sau và,2016,3,2,2017-06-06 05:45:49
4770,Để tự,2011,2,4,2011-05-28 12:56:10
4771,Người tự,2019,9,1,2019-12-27 02:40:36
4772,Hơn gần người,1995,10,4,1996-03-28 02:54:28
4773,Để điều,2002,1,1,2003-01-07 06:48:20
4774,Tại người,2020,4,1,2020-11-20 07:41:00
4775,Với,2007,5,4,2007-07-23 05:28:34
4776,Hơn số với tự,1995,9,4,1996-04-23 15:38:30
4777,Từ với,2006,2,3,2006-05-01 07:58:24
4778,Cái,2014,8,4,2014-08-31 11:00:56
4779,Không,2025,1,1,2025-05-24 07:44:01
4780,Của nếu,2013,1,3,2013-05-13 01:07:43
4781,Này nhưng chỉ,2005,10,3,2005-12-10 08:02:45
4782,Nhiều chưa nhưng,2022,10,1,2022-07-11 05:26:02
4783,Như với vì nếu,2016,3,2,2016-06-09 03:35:59
4784,Như khiến,2011,1,3,2011-08-20 01:04:06
4785,Các,2018,2,1,2018-07-13 19:32:28
4786,Sẽ thay nhiều,2019,6,4,2019-07-17 04:18:49
4787,Tại để hơn,2006,5,2,2006-10-02 17:23:46
4788,Thay trong đang,2016,2,1,2017-03-12 18:44:06
4789,Không thay lớn chỉ,2009,5,3,2009-08-22 20:18:44
4790,Thì,2016,9,4,2016-10-13 11:14:50
4791,Như thì,2013,6,1,2013-05-01 16:46:32
4792,Có nhiều khi,2011,8,3,2011-11-26 22:18:43
4793,Có bạn,1999,6,1,1999-10-22 15:42:24
4794,Người,2015,2,4,2015-12-17 10:22:31
4795,Như cũng,2002,2,4,2002-05-18 00:36:36
4796,Cũng nào,2008,8,4,2008-12-25 16:34:21
4797,Sẽ thay được,2001,6,3,2001-06-14 09:55:38
4798,Một hơn,1996,1,3,1997-03-24 01:30:30
4799,Nào nhiều để nào,2013,6,3,2013-07-24 13:19:29
4800,Đó đi,2019,2,4,2019-08-20 07:09:42
4801,Cũng hơn của,2012,5,2,2012-06-17 11:12:26
4802,Tôi từng,2016,7,2,2017-04-12 04:28:30
4803,Đúng với,2012,9,1,2012-09-19 15:03:46
4804,Để hơn nào,2011,8,3,2011-10-13 01:44:13
4805,Từ,2019,2,3,2019-10-21 00:07:01
4806,Cũng trong và,2024,9,1,2024-03-12 02:13:51
4807,Nhiều có đó,2015,2,2,2015-10-15 15:03:39
4808,Của,2020,3,3,2020-10-02 07:36:22
4809,Hơn tại hoặc,2007,1,1,2007-03-28 14:29:29
4810,Đúng vì lớn,2011,10,3,2011-04-14 16:58:22
4811,Vậy có,2015,9,4,2015-11-13 23:44:59
4812,Đã sẽ,2015,7,3,2015-05-18 17:05:58
4813,Hoặc làm,1999,8,1,1999-09-27 02:34:09
4814,Từ được các,2015,9,3,2015-02-17 12:32:24
4815,Đang để để,2023,3,3,2023-05-27 19:50:57
4816,Nào trong,2006,9,4,2006-07-16 11:59:02
4817,Vậy này,1999,2,3,1999-11-28 10:14:56
4818,Của như có,2023,7,2,2023-10-29 09:03:20
4819,Đúng cái nào tự,2001,2,3,2001-12-13 20:40:48
4820,Dưới,2024,7,1,2025-01-28 18:02:47
4821,Nào của,2000,4,4,2000-05-18 21:04:16
4822,Mỗi nếu,2005,5,1,2005-05-30 10:01:24
4823,Đến từ các,2001,8,1,2001-12-06 10:56:03
4824,Thay với thay,1997,10,4,1997-08-25 00:44:53
4825,Khi cũng nơi,2022,8,4,2022-11-13 21:08:12
4826,Nếu thế,2004,2,4,2005-01-27 01:10:48
4827,Thì và,2003,4,4,2003-06-24 21:50:44
4828,Giữa lớn,1999,3,2,1999-12-05 22:16:50
4829,Một,2017,10,4,2017-09-30 07:47:03
4830,Của trong,2018,9,1,2018-08-14 09:25:36
4831,Như thế,2001,6,2,2001-05-18 01:30:44
4832,Đã cho,2010,3,4,2010-11-26 12:03:47
4833,Với chỉ hơn,2007,4,2,2008-03-19 17:08:00
4834,Có được điều thế,2018,1,3,2019-03-19 20:54:10
4835,Hơn sẽ như,2021,7,1,2021-06-29 07:24:27
4836,Cái,2001,9,3,2002-04-29 15:53:21
4837,Đang,1997,5,1,1997-10-29 01:17:19
4838,Người,2021,5,3,2021-12-06 01:37:45
4839,Vì người,2010,4,2,2010-10-19 21:20:46
4840,Như chỉ lớn,2005,6,4,2006-04-30 15:41:07
4841,Chỉ của,2014,3,1,2015-06-09 06:14:47
4842,Có,2022,6,4,2022-04-19 00:08:46
4843,Trong,2022,4,3,2023-03-14 02:14:47
4844,Mà,1998,7,2,1998-09-25 18:05:40
4845,Mỗi vài,2025,9,3,2025-02-24 13:11:28
4846,Có giống giữa,2021,7,4,2021-08-30 17:01:45
4847,Bên được cái,2003,9,4,2004-03-17 21:21:10
4848,Với cái,2005,7,1,2005-05-07 01:56:00
4849,Về cho giống mỗi,2019,7,1,2019-03-31 12:38:33
4850,Từ được,1997,10,3,1998-03-20 11:07:34
4851,Giữa mỗi tôi,2003,2,1,2003-03-26 14:55:54
4852,Vài,2012,4,3,2013-02-16 09:43:12
4853,Trong hơn hơn,2007,8,4,2007-12-17 15:45:58
4854,Vì thế như,2002,6,3,2003-04-12 12:57:16
4855,Hơn đã,2009,4,1,2009-11-03 09:33:12
4856,Gần dưới vài,2013,1,4,2013-08-03 12:08:12
4857,Cũng hơn nơi,2021,7,1,2021-12-31 18:22:43
4858,Hơn với hoặc,2018,1,1,2019-03-16 09:26:58
4859,Số thay,1998,1,1,1999-02-27 18:44:51
4860,Thế vậy cách,2007,9,1,2007-08-26 23:31:48
4861,Mà cũng,2006,6,3,2006-06-23 12:44:26
4862,Cũng lớn gần,2014,2,3,2015-02-23 12:15:03
4863,Giữa gần khi,2017,5,2,2017-02-16 18:46:25
4864,Từ người bạn,2023,4,4,2023-10-28 01:18:25
4865,Trong từng,2020,6,4,2020-11-25 16:27:20
