user_id,music_id,added_at
2361,18615,2023-03-23 08:26:09.000000
2484,11388,2020-08-06 09:17:44.000000
5222,15274,2014-05-14 13:15:32.000000
6746,3189,2023-02-19 02:14:08.000000
8567,17680,1997-07-17 14:06:08.000000
3856,1780,2024-07-29 23:20:15.000000
7134,15690,2023-12-08 13:23:54.000000
6369,9534,2003-05-06 09:54:38.000000
3548,10100,2007-04-26 14:49:58.000000
9014,17252,2007-09-12 07:18:10.000000
130,6151,2014-11-08 04:46:52.000000
3133,3115,2012-12-20 23:35:52.000000
3051,8698,1999-01-05 14:12:52.000000
7035,2993,1996-02-13 12:37:04.000000
5863,19591,1996-04-28 12:02:00.000000
2018,1081,1999-07-29 05:04:03.000000
4800,14963,2004-07-26 16:00:41.000000
4915,14406,2023-12-14 20:46:10.000000
2041,15268,2020-06-11 21:52:02.000000
1314,19481,1999-07-03 14:59:52.000000
1782,12911,2001-08-31 06:43:22.000000
438,18770,2010-07-15 08:15:49.000000
1807,13452,2000-02-26 20:24:50.000000
5263,13477,2009-09-03 15:27:08.000000
3961,10491,2002-11-10 03:42:08.000000
7682,15563,1997-02-25 01:42:20.000000
9602,4685,2023-07-22 02:38:04.000000
9394,6943,2003-06-27 08:26:03.000000
1832,8747,2000-02-14 02:02:20.000000
3870,15853,2010-05-28 07:31:26.000000
7561,14452,2017-02-15 14:19:46.000000
9983,6474,2011-05-13 01:58:19.000000
8324,7580,2021-06-09 08:16:29.000000
6923,16093,1999-03-05 19:52:00.000000
4455,3737,2017-01-05 19:52:05.000000
6195,7141,2007-06-19 00:01:51.000000
896,11419,1996-09-16 21:45:05.000000
9356,5669,2002-06-11 07:07:41.000000
7771,2238,2015-08-06 03:15:32.000000
4737,10912,2025-07-18 15:12:10.000000
4849,2929,2005-08-29 21:18:51.000000
5307,17671,2014-10-11 14:08:31.000000
7711,3693,2015-08-11 23:08:53.000000
3340,10725,2001-01-28 01:01:44.000000
4626,15806,2020-12-19 17:23:42.000000
8200,12811,1997-08-04 12:02:03.000000
4742,2724,2019-10-13 00:58:46.000000
3587,16444,2024-05-19 04:18:03.000000
3399,12084,1999-06-03 07:17:07.000000
7024,10403,2007-04-03 11:31:04.000000
6880,16404,2010-08-18 03:18:25.000000
5721,10469,2014-06-30 11:05:08.000000
9439,15234,1995-12-24 23:45:33.000000
8898,12807,2009-12-11 09:20:08.000000
6290,19202,2000-08-16 07:10:45.000000
2389,5247,2016-08-13 10:32:59.000000
8592,442,2022-08-22 00:09:29.000000
7667,9475,2005-06-22 21:09:53.000000
8506,14732,2020-04-27 18:29:12.000000
4183,7835,2013-05-20 23:45:42.000000
9656,3846,2004-11-23 19:39:41.000000
8558,351,2019-06-17 01:59:07.000000
7706,478,2020-09-25 20:38:56.000000
8147,1835,2002-03-08 05:49:35.000000
8062,13116,2015-07-30 05:28:56.000000
5129,816,2012-07-14 03:56:06.000000
9505,866,1998-04-01 03:54:00.000000
1957,18070,2019-08-01 11:37:24.000000
919,812,2006-09-26 10:10:35.000000
1380,4683,1999-05-22 21:19:30.000000
7879,19462,2010-02-19 22:43:21.000000
1630,12152,2015-03-20 07:03:14.000000
1524,16596,2010-01-11 06:07:04.000000
6222,18949,2013-11-11 15:50:18.000000
2536,17025,2007-01-15 16:20:19.000000
6420,1763,1998-06-24 04:17:30.000000
2174,8322,1998-09-07 03:08:49.000000
8376,8369,2014-04-19 20:40:29.000000
757,12450,2010-12-18 03:13:39.000000
4133,2215,2006-11-16 17:22:04.000000
4506,12440,2000-03-12 20:27:05.000000
2127,18453,2018-07-04 05:18:44.000000
2433,13818,2026-04-26 10:18:59.158799
926,3488,2020-10-11 00:04:46.000000
383,15538,2026-04-14 20:03:54.916962
1137,16740,2004-09-07 05:58:54.000000
6852,11466,2008-02-24 15:22:11.000000
6352,3859,2020-04-17 22:16:46.000000
6625,2557,2018-07-20 23:38:38.000000
4778,518,1998-05-27 17:06:40.000000
2228,7991,2006-05-11 03:33:55.000000
8584,11803,2009-07-15 11:29:01.000000
7802,7620,2000-05-16 23:55:29.000000
7947,8644,2023-02-08 11:17:25.000000
4493,19729,2011-04-04 21:46:39.000000
1204,13711,2005-09-13 09:38:10.000000
9778,14729,2017-05-12 18:41:39.000000
4256,16465,2004-02-09 13:26:21.000000
8151,14854,2021-11-02 14:29:51.000000
2882,18977,2014-07-31 01:06:29.000000
6346,17126,2002-02-27 23:00:18.000000
6026,12766,2002-08-27 21:30:56.000000
4352,10879,2013-05-30 17:25:01.000000
6430,7806,1998-10-02 17:38:16.000000
8475,13091,2004-04-22 03:32:18.000000
1726,15575,2005-03-14 12:32:14.000000
7830,11959,1995-08-10 08:32:59.000000
1274,1146,2017-06-12 15:31:45.000000
5386,17827,2020-07-20 15:20:54.000000
4375,10892,2004-10-09 04:36:05.000000
1837,6805,2000-12-01 16:32:53.000000
2396,19933,2024-11-22 00:14:56.000000
8607,3486,2010-07-26 02:46:29.000000
8358,8617,2008-11-26 02:31:00.000000
3547,2140,2015-09-02 19:14:08.000000
7312,6027,2006-06-01 19:41:11.000000
9707,5160,2014-02-08 10:34:10.000000
3600,12155,2001-01-19 01:15:16.000000
8782,3823,2001-10-24 16:08:56.000000
793,19294,2024-09-11 01:35:13.000000
8717,16149,1999-06-09 06:21:42.000000
1412,7518,2002-03-16 09:11:56.000000
3523,7650,2003-03-07 15:28:29.000000
66,10077,1995-11-16 07:30:30.000000
2408,3324,2013-09-26 04:28:42.000000
6477,8632,2011-06-10 19:51:50.000000
3795,8231,1995-08-17 16:28:40.000000
3429,15871,2002-04-04 19:03:01.000000
3482,16574,2025-10-01 15:29:44.000000
4878,12118,2004-03-09 10:43:33.000000
8794,6638,2020-04-23 08:46:19.000000
106,15421,2025-10-26 13:41:52.000000
8376,12980,1999-03-03 10:29:15.000000
3951,820,2002-12-01 06:53:50.000000
7131,3763,2006-01-11 09:50:49.000000
1501,4695,2021-02-21 17:24:15.000000
7406,17230,1998-05-01 19:07:12.000000
2904,3452,2022-03-16 01:23:40.000000
4500,10401,2015-03-09 05:19:43.000000
8333,940,2022-11-23 23:20:41.000000
1843,9883,2019-06-02 15:53:33.000000
9444,16653,1997-01-31 17:29:34.000000
7020,8638,2011-05-17 22:13:59.000000
6488,10707,2002-06-28 00:06:53.000000
3077,16255,2021-01-20 04:25:37.000000
2579,2218,1997-06-29 10:36:43.000000
4045,7751,2019-12-26 11:45:59.000000
919,7153,2012-10-08 21:48:19.000000
2415,19221,2012-09-12 12:26:47.000000
4580,10061,2010-10-25 03:34:16.000000
4622,11809,2020-11-16 23:19:42.000000
9883,2823,2002-11-22 04:30:51.000000
7036,10586,2006-06-28 14:32:47.000000
7632,17563,1997-05-24 19:25:03.000000
9754,960,2002-07-16 03:59:06.000000
274,3548,2007-06-23 10:33:55.000000
6135,10165,2003-08-26 10:40:35.000000
2382,1844,2013-11-16 12:43:55.000000
7023,1377,2009-05-27 22:14:43.000000
3256,14156,2017-12-15 13:48:30.000000
48,14871,2001-02-16 16:06:00.000000
6762,2542,2023-05-03 09:28:53.000000
4776,15081,1999-09-28 18:31:06.000000
9397,10296,2010-10-12 22:20:27.000000
8115,14662,2007-06-16 06:08:33.000000
4449,6513,2024-02-15 22:01:30.000000
4488,14975,2006-03-27 05:04:43.000000
1256,6485,2016-08-25 11:37:41.000000
302,11727,2021-03-04 16:19:15.000000
5320,1607,2020-09-25 11:56:41.000000
770,15431,1998-09-24 03:07:49.000000
2551,3017,2005-04-10 06:23:41.000000
4011,747,2023-09-02 16:12:39.000000
7451,11686,2007-05-17 00:13:03.000000
9073,11159,2023-05-04 17:08:53.000000
2300,175,2009-03-24 00:34:56.000000
8443,13266,2006-12-10 04:26:28.000000
9224,5155,1996-09-11 00:04:12.000000
5821,9409,2025-05-03 19:19:28.000000
8689,16839,2019-05-23 22:14:38.000000
8335,14291,2013-08-07 21:33:11.000000
8368,10544,2022-06-13 12:00:46.000000
5040,16122,2003-01-21 02:10:21.000000
6143,3790,2008-10-11 16:19:47.000000
7665,122,2010-04-19 03:32:28.000000
662,6259,1998-11-29 02:19:07.000000
7422,2967,2022-02-20 10:33:00.000000
4290,6432,2001-09-01 03:54:50.000000
1759,14837,2002-07-19 14:07:12.000000
5802,3084,2008-10-02 15:41:46.000000
8728,11458,2007-01-13 08:37:36.000000
2914,7009,2016-01-25 00:45:30.000000
1890,12379,2021-05-06 14:54:07.000000
5018,4691,2017-08-06 14:57:24.000000
3449,10112,2019-09-07 01:08:35.000000
1590,4031,2020-12-22 15:05:48.000000
3992,8181,2023-09-12 23:50:46.000000
3948,15107,2010-08-05 03:08:18.000000
8877,10377,2025-08-06 01:25:00.000000
3766,3060,2013-07-16 03:04:21.000000
7109,8835,2013-11-18 08:25:29.000000
8067,14672,2000-10-15 22:08:11.000000
1895,17306,2010-01-11 13:32:50.000000
2407,932,2004-02-18 11:30:05.000000
1009,17180,2002-04-21 17:57:37.000000
2582,12721,2024-11-13 12:51:13.000000
6609,17812,2022-01-06 23:57:17.000000
3276,2701,2003-02-13 02:18:14.000000
6753,7253,2000-12-20 01:56:37.000000
1445,6560,2003-10-27 11:52:50.000000
8289,7885,2025-08-03 03:52:49.000000
1751,14593,2015-06-06 05:05:06.000000
7442,5217,1997-05-05 08:05:28.000000
3146,15511,2001-05-31 12:56:09.000000
4662,5460,2008-04-13 12:59:08.000000
8438,7003,2004-09-26 21:33:32.000000
7820,9817,2009-03-16 11:17:00.000000
5517,6879,2002-06-11 06:02:34.000000
2416,9127,2006-12-16 12:07:30.000000
8,8193,1997-03-05 20:56:59.000000
3521,10107,2001-08-26 11:21:06.000000
3510,8910,2014-09-09 01:08:56.000000
5201,5620,2003-11-27 20:30:47.000000
5698,2987,2008-02-01 13:51:52.000000
1654,7697,1999-09-06 07:10:40.000000
7626,10627,2023-09-14 01:11:30.000000
357,1816,2020-12-12 12:17:32.000000
8963,18437,2024-11-19 19:36:07.000000
8536,18440,2015-07-08 02:37:16.000000
1996,4249,1999-10-27 10:04:03.000000
8264,15406,2025-12-13 21:53:40.000000
3816,12075,2016-03-29 13:01:33.000000
6436,11353,2003-07-21 23:46:58.000000
8224,6850,2014-07-23 01:09:33.000000
2394,18871,2003-04-04 14:09:13.000000
5559,14638,2023-05-10 07:45:27.000000
3654,18311,2014-01-09 07:28:34.000000
6513,2718,2015-07-09 21:37:48.000000
4952,16429,2023-10-08 06:11:38.000000
9531,14201,1995-08-29 14:17:20.000000
2734,11468,1996-12-19 10:48:01.000000
3394,87,2023-10-22 07:00:17.000000
656,7709,1998-04-19 03:29:33.000000
7771,16861,2025-04-11 08:05:08.000000
2495,2097,1998-03-05 00:20:51.000000
321,7403,2019-07-08 17:51:42.000000
7925,14958,1997-05-10 06:04:31.000000
1612,9025,2011-05-08 15:42:09.000000
9633,8102,2006-11-22 21:59:14.000000
3891,10585,2002-12-11 02:06:02.000000
9681,12994,2005-06-15 07:38:55.000000
9732,689,2019-12-23 14:36:27.000000
8909,17893,2007-02-15 15:11:34.000000
7570,2014,2014-12-05 07:11:28.000000
9278,5262,1997-03-17 07:11:58.000000
7372,14401,2009-07-01 19:30:40.000000
4640,16952,2010-01-13 18:02:26.000000
7389,13342,2014-02-15 16:37:33.000000
85,17542,2016-03-25 06:13:40.000000
3383,652,2002-06-30 23:42:41.000000
1648,6500,2004-04-01 19:23:35.000000
4866,378,2001-09-06 16:10:34.000000
9866,15112,2022-10-07 13:41:08.000000
6592,5349,2008-04-21 15:39:13.000000
9134,11154,2021-11-16 06:56:37.000000
6484,13614,2007-05-10 06:55:21.000000
9250,818,2022-02-20 12:43:04.000000
814,5834,2025-02-09 00:39:19.000000
6807,12029,2000-08-01 10:52:05.000000
3640,4795,2003-05-03 18:52:16.000000
844,19406,2013-05-19 08:26:35.000000
7674,2703,2006-01-23 14:53:52.000000
4290,17889,2020-02-01 04:40:07.000000
1381,2251,2010-06-18 15:35:41.000000
8926,2777,2026-02-04 21:22:58.605099
9188,12210,2008-06-26 06:47:57.000000
1891,18132,2021-11-21 16:54:28.000000
2229,13559,2015-05-10 09:43:08.000000
9931,12859,2013-10-17 05:26:12.000000
6658,3796,1998-08-29 12:20:56.000000
5384,5148,2003-02-01 06:10:17.000000
5263,4649,2018-12-20 09:28:25.000000
7676,10464,2002-05-14 18:04:49.000000
8206,15391,2013-03-15 00:24:04.000000
5822,967,2017-10-06 23:29:55.000000
8364,15882,2015-09-25 18:47:07.000000
6166,4691,2017-03-21 18:27:46.000000
5278,18525,2009-10-08 07:55:44.000000
5734,16751,2001-01-01 23:13:31.000000
7457,19274,2000-04-03 03:04:09.000000
8409,13450,2012-02-01 23:24:56.000000
1553,4455,2004-04-10 05:50:44.000000
6453,7782,2019-01-13 12:18:06.000000
9633,13589,2020-04-09 17:43:31.000000
1825,7413,2021-01-07 23:35:04.000000
2421,18578,2010-01-10 16:38:54.000000
490,16266,2016-06-10 05:31:04.000000
1697,12881,2011-02-08 04:21:22.000000
9642,6166,2011-08-18 00:05:32.000000
1378,8486,2005-09-23 00:01:01.000000
1170,16114,1997-11-05 19:02:29.000000
350,7297,2005-11-18 16:22:36.000000
7982,16052,2017-03-12 18:21:11.000000
8934,10885,2001-08-02 22:27:08.000000
7116,5025,2007-04-06 20:49:11.000000
181,1332,2014-02-10 22:35:44.000000
7009,14289,2025-08-09 12:00:47.000000
5988,1209,2021-11-16 01:26:08.000000
7111,960,2002-01-16 03:42:42.000000
1893,1454,2026-04-18 06:30:26.161668
5830,19498,2005-02-19 15:49:21.000000
2904,18423,1999-12-24 21:06:24.000000
8059,12509,2008-02-05 08:03:56.000000
4092,13365,2010-01-29 16:07:47.000000
6777,9930,2017-03-01 09:43:28.000000
2777,13914,2000-07-20 01:36:30.000000
8680,7966,2016-02-13 08:34:06.000000
573,16801,2022-05-31 04:54:25.000000
2406,16082,1997-05-27 16:29:50.000000
3652,14007,2019-05-23 05:51:28.000000
7490,8959,2005-09-13 03:24:55.000000
8616,8613,2002-11-12 21:18:31.000000
9951,13451,2004-08-23 09:19:28.000000
4516,18561,2005-04-30 01:04:45.000000
4707,7148,2000-11-23 19:03:27.000000
9139,5591,2003-04-19 03:00:56.000000
9590,12094,2001-11-21 07:32:57.000000
8638,15423,1998-12-15 07:28:18.000000
5932,5981,2000-07-12 12:04:27.000000
7823,19625,2023-08-24 09:49:10.000000
7162,10374,2002-09-14 21:34:06.000000
3359,5835,2004-11-23 08:31:27.000000
8423,11400,2006-04-28 20:56:04.000000
5734,5273,1998-03-27 13:58:59.000000
2763,10764,2015-11-06 11:20:23.000000
3862,17065,2021-04-05 09:13:41.000000
3110,12604,2000-01-24 21:14:12.000000
2232,15913,2012-01-19 13:10:43.000000
511,6883,2005-01-13 20:36:09.000000
6984,17001,2007-06-04 21:25:40.000000
7576,8262,2000-07-04 06:38:56.000000
4098,5571,2007-04-29 06:16:51.000000
5398,8395,2010-08-21 15:18:42.000000
7249,11788,2008-12-13 11:56:13.000000
322,2747,2025-01-20 14:41:51.000000
2341,3884,1999-09-29 19:30:27.000000
4539,19289,2021-11-15 18:45:32.000000
3881,16638,2026-06-17 00:03:08.955498
6574,3938,2005-08-18 12:15:41.000000
6597,8471,1998-11-13 03:51:05.000000
4058,239,2004-11-12 22:22:39.000000
5412,19337,2022-06-22 00:38:38.000000
8885,784,2004-02-14 09:18:54.000000
3434,8284,2017-05-03 00:30:30.000000
4877,16739,2012-01-06 02:55:37.000000
560,15475,2014-01-15 05:55:39.000000
2756,8034,2021-10-17 15:13:30.000000
6465,5860,2016-08-30 11:49:01.000000
7184,4821,2000-09-30 01:10:20.000000
891,13577,2007-08-06 17:40:28.000000
7135,3691,2017-07-31 15:11:17.000000
9769,12604,1999-04-15 23:05:31.000000
2503,17226,1997-04-01 06:47:38.000000
6157,12365,2012-11-05 01:30:49.000000
5562,6133,2019-09-26 04:00:14.000000
6907,11908,2009-08-06 15:15:26.000000
2362,19856,1999-01-04 22:20:56.000000
1480,9386,2025-03-13 14:39:26.000000
7749,2790,2001-12-19 02:24:45.000000
6080,19788,2011-09-04 10:49:03.000000
1311,6232,2009-03-30 22:53:26.000000
5578,18238,2000-11-22 12:40:55.000000
6433,17211,2004-11-15 17:59:39.000000
8060,19553,2018-04-09 06:36:18.000000
8477,2108,2024-10-20 04:32:10.000000
2380,1137,2019-04-11 20:48:24.000000
2984,3703,2012-02-16 14:05:19.000000
566,2667,2026-01-05 07:51:57.000000
6222,317,2018-09-19 18:42:15.000000
4701,13206,2005-02-23 01:57:18.000000
4464,12439,2008-10-04 11:38:58.000000
8554,19102,2007-09-11 09:04:58.000000
8843,5185,2002-11-06 04:36:18.000000
293,2429,2021-06-28 15:20:11.000000
7965,13642,2016-05-15 05:04:53.000000
2131,13449,2025-11-29 22:54:01.000000
5897,18651,1998-05-03 14:18:40.000000
6770,15690,2024-01-26 17:34:40.000000
9308,11583,1998-04-14 18:06:47.000000
7738,15370,2020-03-16 12:19:13.000000
133,4929,2020-10-05 02:27:14.000000
3916,11447,2004-07-15 14:53:43.000000
6892,17868,2014-12-25 23:31:25.000000
4117,12462,2012-03-19 18:41:39.000000
6251,16092,2013-02-16 05:07:30.000000
6099,12079,2014-10-19 20:00:44.000000
7949,494,2004-05-09 14:27:08.000000
362,14355,2023-08-21 14:11:27.000000
7295,18388,2004-06-02 00:08:20.000000
5370,19006,1999-09-10 03:37:42.000000
8639,11678,2003-10-15 08:19:26.000000
8567,17947,2013-09-03 01:02:44.000000
4161,19482,2000-06-25 03:58:59.000000
7227,7486,2008-05-31 17:09:04.000000
9001,14462,2018-11-15 02:23:30.000000
1495,9954,2013-08-09 09:39:35.000000
7995,12426,2023-03-04 21:52:44.000000
4809,14771,2016-05-21 11:27:17.000000
5434,14304,2013-08-04 18:58:52.000000
8241,4054,2000-12-21 09:56:26.000000
206,70,2020-12-07 23:03:01.000000
8156,2044,2025-10-24 08:15:11.000000
6970,3282,2015-05-24 23:31:09.000000
9526,9482,2004-07-09 20:29:08.000000
5731,6098,2014-10-18 22:36:01.000000
493,15349,2006-02-22 15:58:57.000000
3089,8376,2009-08-27 09:09:59.000000
2573,17539,1997-01-05 20:07:02.000000
6665,3462,2002-12-24 16:09:39.000000
380,1529,1998-09-25 15:37:21.000000
2853,2464,2024-09-07 02:46:36.000000
4236,11678,2004-02-23 07:53:35.000000
8715,13377,2009-02-21 20:23:09.000000
5827,14097,2006-09-14 15:44:57.000000
3420,11667,2010-12-31 11:36:30.000000
2749,4993,1997-12-19 02:49:25.000000
8355,19594,2000-11-05 18:24:09.000000
388,4012,2006-02-25 01:24:27.000000
7502,2662,2018-06-25 01:29:35.000000
4341,4202,2001-06-25 01:19:18.000000
7304,8519,2020-06-06 22:00:21.000000
7718,5914,2002-12-24 11:43:38.000000
5951,15953,2015-01-03 18:17:46.000000
1699,17063,2026-02-03 06:24:51.837799
8232,13084,2001-06-11 21:04:27.000000
8743,7431,2014-02-04 06:23:47.000000
4271,19577,2013-09-19 00:52:47.000000
7912,9769,2007-06-02 03:30:24.000000
3349,17060,2005-06-16 18:20:50.000000
8813,13457,2013-02-20 02:36:42.000000
6855,4099,2022-05-01 21:43:42.000000
2043,8536,2011-09-22 02:57:23.000000
2346,17830,1997-06-08 22:18:48.000000
258,2918,2025-10-13 06:54:20.000000
5803,16893,2012-10-13 09:46:57.000000
7448,2865,2013-01-15 12:18:55.000000
7843,9214,2022-03-23 14:23:05.000000
8986,16005,2015-09-19 14:03:08.000000
3061,3365,2025-04-21 05:55:09.000000
7953,3786,2000-03-20 03:01:29.000000
5288,13917,2020-04-07 02:10:36.000000
8537,10137,2024-05-15 16:03:01.000000
1659,5716,2008-03-16 03:40:49.000000
2391,6671,2016-05-27 23:03:50.000000
18,276,2025-11-21 10:06:31.000000
6823,12967,2023-08-19 19:23:36.000000
7538,9872,2017-03-08 04:03:23.000000
8279,8090,2010-10-16 22:30:36.000000
5152,17885,2003-07-07 13:55:24.000000
9834,463,2003-05-30 01:31:39.000000
655,2817,2006-07-09 01:51:06.000000
944,401,2000-07-09 10:21:25.000000
400,3294,2000-08-17 07:50:28.000000
4320,2761,2023-10-25 22:50:33.000000
830,17918,2020-11-28 12:04:52.000000
6961,16977,2007-10-03 02:20:34.000000
2250,12474,2005-03-21 23:11:55.000000
5003,18399,2025-09-15 22:15:42.000000
3236,5509,2024-10-17 17:24:22.000000
7251,13223,2019-08-31 10:17:50.000000
8502,11901,2001-04-25 17:57:47.000000
4486,5396,2001-10-15 02:45:28.000000
4821,19268,2020-08-14 03:49:00.000000
3307,17747,2005-07-05 18:36:27.000000
7654,16008,1998-12-19 21:01:22.000000
7058,479,2022-10-14 02:28:30.000000
2328,18760,1998-11-02 00:46:45.000000
7046,244,1999-09-13 00:10:34.000000
3423,10853,2012-07-14 21:56:36.000000
6960,1271,2018-04-09 09:36:25.000000
7521,9642,2004-09-29 08:26:29.000000
6201,16463,2006-01-31 10:02:41.000000
6541,8261,2016-10-13 16:29:08.000000
9991,10869,2024-12-16 22:05:43.000000
5933,5363,2017-08-05 17:00:16.000000
8511,9110,2004-11-07 08:37:37.000000
22,18580,2011-02-02 17:07:32.000000
6890,1919,2026-03-20 05:43:28.142978
7212,14980,2009-07-27 23:38:07.000000
2945,17908,2017-05-02 07:44:04.000000
9422,5368,2006-05-30 06:30:17.000000
3848,19275,2007-06-18 22:11:40.000000
1904,7880,2025-11-10 23:17:15.000000
9993,13431,2024-10-25 09:21:44.000000
9461,3925,2001-05-06 08:46:51.000000
4324,18680,1996-01-21 05:19:06.000000
2895,10145,2013-06-29 22:03:22.000000
5947,17453,1996-05-18 19:10:14.000000
7710,5291,2010-01-27 01:54:06.000000
961,13679,2013-01-24 14:03:37.000000
7747,14977,2001-08-18 09:21:47.000000
8429,4661,2005-10-19 01:30:13.000000
8098,3903,2023-06-22 09:19:05.000000
4095,14621,2017-09-02 15:00:35.000000
9112,263,2002-03-28 02:35:45.000000
9226,7400,2004-05-27 03:56:01.000000
8329,14353,2023-05-16 20:19:53.000000
3250,5323,2024-08-07 06:22:30.000000
306,11360,2020-09-30 16:36:07.000000
3517,8061,2000-08-29 20:36:38.000000
4797,7802,2001-03-06 20:35:21.000000
2493,11497,2026-04-18 23:40:37.333408
6758,14257,2017-06-19 04:39:22.000000
2107,15778,1997-04-28 03:28:08.000000
7670,19762,2008-07-06 12:29:35.000000
426,18265,1996-08-23 01:55:09.000000
7415,1802,2015-08-30 04:20:10.000000
8129,10654,2002-11-16 22:17:48.000000
7654,2540,2022-01-11 00:12:46.000000
7785,16146,2019-12-16 01:09:02.000000
5820,17087,2008-04-03 22:24:22.000000
6313,3415,2009-08-26 04:57:05.000000
8159,10067,2001-07-03 21:26:06.000000
370,14636,2010-11-02 03:40:36.000000
1508,9602,2008-08-01 11:53:40.000000
4960,9782,2019-01-31 08:01:11.000000
6568,892,2008-09-04 14:18:30.000000
4985,2277,2005-04-27 11:31:22.000000
8946,14526,2004-09-10 07:05:08.000000
8105,5840,2018-06-06 00:13:17.000000
5884,19770,2010-09-06 22:23:31.000000
6566,17661,1998-09-21 05:14:55.000000
63,17801,2006-11-25 18:14:39.000000
1412,9303,2023-10-20 09:22:58.000000
4698,1548,1997-02-01 00:54:08.000000
8259,4334,2001-11-02 16:00:50.000000
6803,12239,2012-04-14 12:43:27.000000
6639,1633,1996-05-22 08:30:06.000000
3261,18944,2023-10-06 23:56:37.000000
1746,8582,1999-08-29 07:42:27.000000
1030,11074,2020-02-01 01:32:19.000000
7973,18378,1997-11-12 12:53:37.000000
3692,11827,1996-11-19 18:47:59.000000
3527,6338,2023-02-23 23:56:32.000000
2849,17935,2004-11-01 22:48:18.000000
3737,19705,2009-01-21 09:06:09.000000
7008,6991,2017-01-13 09:08:46.000000
7488,6064,2018-09-02 17:35:11.000000
8345,2317,2005-02-25 09:48:26.000000
4644,15292,1999-08-27 19:13:32.000000
465,10738,2013-06-14 13:42:48.000000
5696,11025,2008-04-24 03:36:31.000000
7342,16100,2005-03-05 16:22:36.000000
6188,16900,2023-01-07 07:58:33.000000
37,14394,2009-05-19 11:32:23.000000
4596,18780,1998-05-04 05:28:16.000000
5354,6317,2015-01-31 14:50:41.000000
9282,1694,2019-06-11 17:46:36.000000
6135,7938,2020-12-01 02:03:00.000000
6694,13214,2010-12-23 18:23:45.000000
6550,6949,2014-04-30 11:43:54.000000
6342,10924,2011-04-08 09:22:34.000000
1049,15675,2023-04-22 17:30:05.000000
5851,18584,2016-12-07 21:12:20.000000
6373,6781,1999-03-31 13:19:12.000000
8236,17600,2005-01-28 06:30:33.000000
5989,7571,2010-01-13 22:00:22.000000
6805,5041,2010-08-05 06:34:55.000000
7722,11873,2011-01-25 23:54:56.000000
8785,13955,2012-03-01 22:35:10.000000
3861,18619,2005-02-07 23:30:49.000000
3159,8939,2014-09-17 11:32:20.000000
8158,16699,1997-05-18 13:13:20.000000
512,1739,2010-08-10 23:04:54.000000
6500,3065,2024-05-03 09:03:43.000000
49,10107,2001-09-14 07:27:47.000000
2169,18332,2020-05-14 12:07:23.000000
3512,7679,2021-09-22 19:52:23.000000
7868,9755,2015-01-21 22:36:39.000000
1432,5581,2014-05-28 10:59:43.000000
4787,11025,2008-03-22 15:17:13.000000
1461,2579,2022-05-19 01:44:41.000000
1360,18175,2024-03-26 18:40:10.000000
5631,4251,2021-12-03 17:16:52.000000
1274,19064,1999-10-17 13:00:23.000000
8487,16322,1996-03-25 23:57:16.000000
6673,9194,2011-06-21 07:02:24.000000
5447,14795,1999-12-13 15:43:53.000000
5,1759,2013-12-30 08:58:08.000000
2859,1750,1999-04-13 20:01:26.000000
1177,7471,2003-03-11 12:17:53.000000
20,15937,2000-02-17 09:12:30.000000
9286,11236,1997-08-02 02:58:50.000000
1853,16443,2004-06-28 21:45:08.000000
7450,2276,2018-02-13 13:43:37.000000
1357,12315,2006-09-05 14:05:55.000000
3875,14816,2004-09-28 12:32:53.000000
3775,8386,2009-02-27 23:01:55.000000
9617,12760,2014-01-11 19:04:37.000000
7870,15378,2008-05-31 22:00:44.000000
7510,8683,2009-06-26 01:12:34.000000
865,15583,2020-01-29 12:37:32.000000
5387,11519,2002-11-28 19:54:24.000000
5892,13801,2022-07-24 17:55:29.000000
4086,9998,1998-09-07 20:06:32.000000
773,12904,2018-01-12 19:24:21.000000
9948,16830,2021-12-24 18:20:01.000000
2001,14405,2008-11-16 00:05:37.000000
281,6902,2002-07-03 13:53:45.000000
2873,13027,2018-04-01 18:34:22.000000
3804,13025,2025-12-27 20:20:06.000000
7054,11029,2000-11-17 09:02:31.000000
6182,12272,2021-12-31 10:39:37.000000
1930,15497,2022-06-28 01:03:22.000000
7254,1957,2021-01-29 21:52:37.000000
6586,4660,2010-03-27 15:28:06.000000
5707,3794,2025-11-20 23:35:19.000000
9715,12215,2017-09-28 03:07:46.000000
3055,2502,2019-12-03 02:03:20.000000
7458,7638,2014-04-05 19:10:53.000000
8467,2095,2011-03-12 17:51:59.000000
4412,16892,2020-12-17 13:56:10.000000
674,19369,2004-05-27 11:24:51.000000
1692,11930,2000-10-03 19:32:30.000000
1489,16124,2012-04-02 07:51:15.000000
4964,6842,2005-03-16 22:49:34.000000
686,14362,1995-12-09 12:45:04.000000
1968,16764,2004-08-21 21:49:44.000000
166,8660,2021-07-12 12:29:24.000000
3824,14697,2017-03-04 20:12:17.000000
9967,14890,2009-12-02 19:56:34.000000
354,19694,1996-01-07 21:28:09.000000
5270,5263,2000-01-10 23:10:55.000000
7229,15415,2015-10-23 08:43:19.000000
8126,9340,2024-06-22 04:12:27.000000
9285,14123,2012-10-16 16:36:56.000000
4239,12954,2004-04-12 14:51:56.000000
7048,16944,2013-03-09 12:07:18.000000
1320,3722,2026-01-05 23:34:03.000000
3701,3022,2018-10-10 12:37:23.000000
